id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	accessoryColorId	periodInMinute	periodItemCategoryId	requiredClass	requiredUserStatus	requiredGender	requiredRace	styleCostumeId	linkPassivityId	dropEffect	customizingString	equipmentSetId	itemLevelGageOn	onlyForPCBang	linkSocialId	isReputation	linkSkillPeriodDay	requiredMaxLevel	combatItemArg1	ridingUseable	itemMixId	dropIdentify	linkChangeColorListId	gambleItemGrade	conversionSmallGroup	gambleItemType	linkPassivityCategoryId	combatItemArg3	combatItemArg4	combatItemArg5	awakenable	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	linkMasterpiecePassivityId	masterpieceBasicStatRevise	enchantEquipType	isPvpEquipment	optionResetDisable	uniqueEquippedItem	linkRawStoneId	mediate
149239	eventItem	3	combat	1	Icon_Items.F2P_ReputationBooster_Tex	0	10000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	61900081	0	True	1	0	0	True	False	0	False	False																																										
149240	eventItem	60	service	1	Icon_Items.Scroll_Mysterypaper2_Tex	0	1	1	NO_COMBAT	ENCHANTER		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	Item_Drop.SM.Scroll_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	False	0	0	0	0	0	0	0	0	True	1	0	0	False	False	0	False	True		4320	0																12									7														
149241	eventItem	0	skillbook	1	Icon_Items.SkillBook_Rider1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	111150	0	True	50000	0	0	True	False	0	False	False																																										
149242	eventItem	1	etc	1	Icon_Items.q_coin_Tex	0	1000	2	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	False	False	0	False	False																																										
149243	eventItem	0	magical	1	Icon_Items.Unidentify_Scroll_3_Tex	0	100	2	NO_COMBAT	UNIDENTIFY_SCROLL		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	1000000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	0	True	1	0	0	True	False	0	False	False																																										
149244	eventItem	1	magical	1	Icon_Items.Gift_Box05_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600034	0	True	0	0	0	False	False	0	False	False																																										
149245	eventItem	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600035	0	True	0	0	0	False	False	0	False	False																																										
149246	eventItem	1	magical	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600036	0	True	0	0	0	False	False	0	False	False																																										
149247	eventItem	1	magical	1	Icon_Items.Gift_Box06_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600037	0	True	0	0	0	False	False	0	False	False																																										
149248	eventItem	1	magical	1	Icon_Items.Kaia_PresentBox_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600038	0	True	0	0	0	False	False	0	False	False																																										
149249	eventItem	1	magical	1	Icon_Items.Gold_Kaia_PresentBox_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600039	0	True	0	0	0	False	False	0	False	False																																										
149250	eventItem	1	magical	1	Icon_Items.presentbox2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600040	0	True	0	0	0	False	False	0	False	False																																										
149251	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600041	0	True	0	0	0	False	False	0	False	False																																										
149252	eventItem	1	magical	1	Icon_Items.Gift_Box05_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600042	0	True	0	0	0	False	False	0	False	False																																										
149253	eventItem	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600043	0	True	0	0	0	False	False	0	False	False																																										
149254	eventItem	1	magical	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600044	0	True	0	0	0	False	False	0	False	False																																										
149255	eventItem	1	magical	1	Icon_Items.Gift_Box06_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600045	0	True	0	0	0	False	False	0	False	False																																										
149256	eventItem	1	magical	1	Icon_Items.Kaia_PresentBox_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600046	0	True	0	0	0	False	False	0	False	False																																										
149257	eventItem	1	magical	1	Icon_Items.Gold_Kaia_PresentBox_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600047	0	True	0	0	0	False	False	0	False	False																																										
149258	eventItem	1	magical	1	Icon_Items.presentbox2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600048	0	True	0	0	0	False	False	0	False	False																																										
149259	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600049	0	True	0	0	0	False	False	0	False	False																																										
149260	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	True	False	0	False	False																																										
149261	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600051	0	True	1	0	0	True	False	0	False	False																																										
149262	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600052	0	True	1	0	0	True	False	0	False	False																																										
149263	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600053	0	True	1	0	0	True	False	0	False	False																																										
149264	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600054	0	True	1	0	0	True	False	0	False	False																																										
149265	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600055	0	True	1	0	0	True	False	0	False	False																																										
149266	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600056	0	True	1	0	0	True	False	0	False	False																																										
149267	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600057	0	True	1	0	0	True	False	0	False	False																																										
149268	eventItem	1	magical	1	Icon_Items.presentbox1_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	12600058	0	True	1	0	0	True	False	0	False	False																																										
149269	service_item_14	0	magical	1	Icon_Items.optionResetScroll_Tex	0	100	0	NO_COMBAT	RESET_SCROLL		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	0	True	1	0	0	True	False	0	False	True																																										
149270	eventItem	0	magical	1	Icon_Items.Unidentify_Scroll_3_Tex	0	100	2	NO_COMBAT	UNIDENTIFY_SCROLL		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	1000000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	0	True	100000	0	0	False	False	0	False	True																																										
149271	eventItem	0	magical	1	Icon_Items.Unidentify_Scroll_4_Tex	0	100	3	NO_COMBAT	UNIDENTIFY_SCROLL		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	1000000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	0	True	100000	0	0	False	False	0	False	True																																										
149272	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111013				0	True	0	0	0	False	False	0	False	True		43200	100065	FIGHTER																																						
149273	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111014				0	True	0	0	0	False	False	0	False	True		43200	100066	FIGHTER																																						
149274	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111015				0	True	0	0	0	False	False	0	False	True		43200	100067	FIGHTER																																						
149275	eventItem	1	etc	1	Icon_Items.Event_Coupon_Style0_Tex	0	1000	2	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	False	False	0	False	True																																										
149276	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111013				0	True	0	0	0	False	False	0	False	True		-1	0	FIGHTER																																						
149277	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111014				0	True	0	0	0	False	False	0	False	True		-1	0	FIGHTER																																						
149278	eventItem	0	style_gauntlet	1	Icon_Equipments.Gauntlet4_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_GauntletCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Gauntlet_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	111015				0	True	0	0	0	False	False	0	False	True		-1	0	FIGHTER																																						
149279	eventItem	1	etc	1	Icon_Items.Event_Coupon_Style3_Tex	0	1000	2	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	False	False	0	False	True																																										
149280	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400198			female	human	149280																																		
149281	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400199			female	human	149281																																		
149282	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400200			female	human	149282																																		
149283	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400201			female	human	149283																																		
149284	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400202			female	human	149284																																		
149285	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_E_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		43200	400203			female	human	149285																																		
149286	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149286																																		
149287	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149287																																		
149288	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149288																																		
149289	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149289																																		
149290	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_D_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149290																																		
149291	eventItem	0	style_body	1	Icon_Equipments.FistChest6_Event_E_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	False	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618259				0	True	1	0	0	False	False	0	False	True		-1	0			female	human	149291																																		
149292	eventItem	1	etc	1	Icon_Items.Event_Coupon_Style1_Tex	0	1000	2	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	False	False	0	False	True																																										
149293	eventItem	1	etc	1	Icon_Items.Event_Coupon_Style2_Tex	0	1000	2	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True	1	0	0	False	False	0	False	True																																										
149294	FV_item_SUM	5	charm	1	Icon_Items.Union_Point_Tex	0	1	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue		False	None	1	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0		0	0	0	61100001	0	True	10000	0	209	True	False	0	False	True		129600	201001																																							
149295	combat_Item_202	5	combat	1	Icon_Items.Add_Extract_Potion_2_Tex	0	1	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	24	False	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	False	0	0		0	0	0	61100002	0	True	0	0	1002	False	False	0	False	True		129600	201006																																							
149296	premium_etc	30	magical	1	Icon_Items.TravelBook_Portal_Tex	0	1	2	NO_COMBAT	TELEPORT_TO_VILLAGE	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	Loot	0	False	False	0	False	False	Item_Drop.SM.Scroll_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	False	0	0	0	0	0	0	60130134	0	True	0	0	0	False	False	0	False	True		129600	500002																																							
