class	id	Name	tooltip
Sorcerer	160600	Painblast VI	Up to $maxcount targets within a $maxRadius radius centered $offsetDistance in front of you take $value damage every $tickInterval for $time. Does less damage to other players.
Sorcerer	160700	Painblast VII	Up to $maxcount targets within a $maxRadius radius centered $offsetDistance in front of you take $value damage every $tickInterval for $time. Does less damage to other players.
Sorcerer	160800	Painblast VIII	Up to $maxcount targets within a $maxRadius radius centered $offsetDistance in front of you take $value damage every $tickInterval for $time. Does less damage to other players.
Sorcerer	160900	Painblast IX	Up to $maxcount targets within a $maxRadius radius centered $offsetDistance in front of you take $value damage every $tickInterval for $time. Does less damage to other players.
Sorcerer	170100	Painful Trap I	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	170200	Painful Trap II	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	170300	Painful Trap III	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	170400	Painful Trap IV	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	170500	Painful Trap V	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	170600	Painful Trap VI	Set a trap that explodes when stepped on. Trap lasts 10 seconds.
Sorcerer	180100	Glacial Retreat I	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180200	Glacial Retreat II	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180300	Glacial Retreat III	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180400	Glacial Retreat IV	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180500	Glacial Retreat V	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180600	Glacial Retreat VI	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180700	Glacial Retreat VII	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180800	Glacial Retreat VIII	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	180900	Glacial Retreat IX	Freeze the ground before you as you leap backward, briefly decreasing the Movement Speed of your target by $value.
Sorcerer	190100	Mana Siphon	Charge up your attack by holding down the skill button, then release it to take MP from targets within $maxDistance. While charging up, you can move at full speed.
Sorcerer	200100	Flaming Barrage I	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200110	Flaming Barrage I	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200200	Flaming Barrage II	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200210	Flaming Barrage II	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200300	Flaming Barrage III	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200310	Flaming Barrage III	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200400	Flaming Barrage IV	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200410	Flaming Barrage IV	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	200500	Flaming Barrage V	Press the skill button once and mouse over to lock on to $maxCount targets within $maxDistance, then press the skill button again or left-click to shoot at all targets.
Sorcerer	210100	Nerve Exhaustion	<font color = '#00A0FF'>[PvP]</font> Weaken up to $maxCount players within $maxDistance and prevent them from using any skills for 5 seconds. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again or left-click to shoot at all targets. Using this skill on a target cursed with Time Gyre will remove the Time Gyre effect from the target.
Sorcerer	220100	Burning Breath I	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220110	Burning Breath I	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220200	Burning Breath II	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220210	Burning Breath II	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220300	Burning Breath III	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220310	Burning Breath III	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	220400	Burning Breath IV	Shoot a fiery blaze that inflicts $value damage every $tickInterval for $time for up to $maxCount targets within $maxDistance. Deals less damage to other players. Press the skill button once and mouse over to lock on targets, then press the skill button again or left-click to shoot at all targets.
Sorcerer	230100	Mana Volley I	Up to $maxCount targets within $maxDistance lose 25% of their total MP immediately and 172 further MP every 2 seconds for 10 seconds. This only affects other players. However, hitting any target replenishes 25% of your total MP. Press the skill button once and mouseover to lock on targets, then press the skill button again to shoot at all targets.
Sorcerer	230200	Mana Volley II	Up to $maxCount targets within $maxDistance lose 30% of their total MP immediately and 206 further MP every 2 seconds for 10 seconds. This only affects other players. However, hitting any target replenishes 30% of your total MP. Press the skill button once and mouseover to lock on targets, then press the skill button again to shoot at all targets.
Sorcerer	240100	Burst of Celerity	Your Attack Speed increases by $value for $time.
Sorcerer	250100	Time Gyre I	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250110	Time Gyre I	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250200	Time Gyre II	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250210	Time Gyre II	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250300	Time Gyre III	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250310	Time Gyre III	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	250400	Time Gyre IV	Briefly immobilize up to $maxCount targets within $maxDistance. Prevents other players from using evasion and movement skills. Knockdown or an attack on a target ends the effect. Click the skill button once and mouse over to lock on targets, then click the skill button again to shoot at all targets. Using this skill on a target cursed with Nerve Exhaustion will remove the Nerve Exhaustion effect from the target.
Sorcerer	260100	Teleport Jaunt	Teleport a short distance in the direction the camera faces.
Sorcerer	270100	Hail Storm I	Summon an icy storm 12m in front of you for 10 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270120	Hail Storm I	Summon an icy storm 12m in front of you for 10 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270200	Hail Storm II	Summon an icy storm 12m in front of you for 10 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270220	Hail Storm II	Summon an icy storm 12m in front of you for 10 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270300	Hail Storm III	Summon an icy storm 12m in front of you for 8 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270320	Hail Storm III	Summon an icy storm 12m in front of you for 8 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	270400	Hail Storm IV	Summon an icy storm 12m in front of you for 10 seconds damaging all targets in 6m radius. Slows targets by $value per hit. Effect stacks up to four times.
Sorcerer	280100	Stone Skin	Encases your body in stone for 5 seconds, protecting you from all attacks and dropping all aggro. pressing the skill button a second time cancels the effect.
Sorcerer	290100	Vortex Prison I	TEST — Sorcerer Skill 2 (T4+)
Sorcerer	300100	Nova	Unleash a massive explosion 7m in front of you, which deals huge damage to enemies within 6m and with a chance of knockdown. You take only half damage while using this skill, and have a high resistance to knockdown and stagger.
Sorcerer	310100	Warp Barrier	Cancel all damage for $time and recover 5% of maximum MP. Mana Boost II does not apply while Warp Barrier is active.
Sorcerer	340100	Mana Boost I	Increases Attack Speed by 20% for 15 seconds, and skill damage by 10% when attacking monsters.
Sorcerer	340200	Mana Boost II	Increases Attack Speed by 30% for 15 seconds and skill damage by 20% when attacking monsters. $BR $BRThe following skills are enhanced while Mana Boost II is active: $BR- [Arcane Pulse IX]: Generates additional pulses. $BR - [Meteor Strike VII]: Increased casting time, range, and damage.
Sorcerer	340300	Mana Boost III	When used within $time of Meteor Strike, Flaming Barrage, Void Pulse, Nova, or Arcane Pulse, the next single attack deals $value more damage to the target.
Sorcerer	340400	Mana Boost IV	When used within $time of Meteor Strike, Flaming Barrage, Void Pulse, Nova, or Arcane Pulse, the next single attack deals $value more damage to the target.
Sorcerer	340500	Mana Boost V	When used within $time of Meteor Strike, Flaming Barrage, Void Pulse, Nova, or Arcane Pulse, the next single attack deals $value more damage to the target.
Sorcerer	340600	Mana Boost VI	Increases Attack Speed by 30% for 20 seconds and skill damage by 20% when attacking monsters. $BR $BRWhile Mana Boost VI is active, the next single attack from the following skills is upgraded: - [Frost Sphere]: Increased range and damage.- [Arcane Pulse]: Generates a more powerful pulse. - [Meteor Strike]: Increased range and damage.
Sorcerer	410105	Lightning Strike I	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410205	Lightning Strike II	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410305	Lightning Strike III	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410405	Lightning Strike IV	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410505	Lightning Strike V	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410605	Lightning Strike VI	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410705	Lightning Strike VII	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410805	Lightning Strike VIII	Strikes opponents within $offsetDistance in front of you.
Sorcerer	410905	Lightning Strike IX	Strikes opponents within $offsetDistance in front of you.
Sorcerer	411005	Lightning Strike X	Strikes opponents within $offsetDistance in front of you.
Sorcerer	411105	Lightning Strike XI	Strikes opponents within $offsetDistance in front of you.
Warrior	10100	Combo Attack I	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10200	Combo Attack II	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10300	Combo Attack III	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10400	Combo Attack IV	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10500	Combo Attack V	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10600	Combo Attack VI	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10700	Combo Attack VII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10800	Combo Attack VIII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	10900	Combo Attack IX	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	11000	Combo Attack X	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	11100	Combo Attack XI	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	11200	Combo Attack XII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Warrior	20100	Evasive Roll	Dodge your enemy's attack.
Warrior	30100	Torrent of Blows I	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30200	Torrent of Blows II	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30300	Torrent of Blows III	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30400	Torrent of Blows IV	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30500	Torrent of Blows V	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30600	Torrent of Blows VI	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30700	Torrent of Blows VII	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30800	Torrent of Blows VIII	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	30900	Torrent of Blows IX	Swing your swords in a wide arc, drawing high aggro from surrounding enemies. You take only half damage while using this skill, and are more resistant to knockdown and stagger.
Warrior	40100	Rain of Blows I	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40200	Rain of Blows II	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40300	Rain of Blows III	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40400	Rain of Blows IV	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40500	Rain of Blows V	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40600	Rain of Blows VI	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40700	Rain of Blows VII	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40800	Rain of Blows VIII	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	40900	Rain of Blows IX	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	41000	Rain of Blows X	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	41100	Rain of Blows XI	Execute a flurry of sword swings while advancing on your foe. You take 30% less damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if used after Combative Strike, Pounce or Cascade of Stuns.
Warrior	50100	Battle Cry I	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50200	Battle Cry II	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50300	Battle Cry III	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50400	Battle Cry IV	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50500	Battle Cry V	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50600	Battle Cry VI	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50700	Battle Cry VII	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50800	Battle Cry VIII	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	50900	Battle Cry IX	Your warlike shout has a chance to stun enemies within $maxDistance. Against monsters, it also draws aggro and maintains it at maximum for 5 sec.
Warrior	80100	Assault Stance I	Increases Power by 5 and Crit Factor by 30, but your Endurance decreases by 10%. You can use only one stance at a time.
Warrior	80200	Assault Stance II	Increases Power by 10 and Crit Factor by 40, but your Endurance decreases by 10%. You can use only one stance at a time.
Warrior	80300	Assault Stance III	Increases Power by 15 and Crit Factor by 50, but your Endurance decreases by 10%. You can use only one stance at a time.
Warrior	80400	Assault Stance IV	Increases Power by 18 and Crit Factor by 55, but your Endurance decreases by 10%. You can use only one stance at a time.
Warrior	90100	Defensive Stance I	Increases Endurance by 15% and Balance Factor by 20. Attacks draw 65% more aggro, and you are immune to push-back from monsters, except for certain special attacks. You can use only one stance at a time.
Warrior	90200	Defensive Stance II	Increases Endurance by 20% and Balance Factor by 20. Attacks draw 80% more aggro, and you are immune to push-back from monsters, except for certain special attacks. You can use only one stance at a time.
Warrior	90300	Defensive Stance III	Increases Endurance by 25% and Balance Factor by 20. Attacks draw 100% more aggro, and you are immune to push-back from monsters, except for certain special attacks. You can use only one stance at a time.
Warrior	90400	Defensive Stance IV	Increases Endurance by 25% and Balance Factor by 30. Attacks draw 120% more aggro, and you are immune to push-back from monsters, except for certain special attacks. You can use only one stance at a time.
Warrior	100100	Death From Above I	Become invincible while executing a surprise blow.
Warrior	100200	Death From Above II	Become invincible while executing a surprise blow.
Warrior	100300	Death From Above III	Become invincible while executing a surprise blow.
Warrior	100400	Death From Above IV	Become invincible while executing a surprise blow.
Warrior	100500	Death From Above V	Become invincible while executing a surprise blow.
Warrior	100600	Death From Above VI	Become invincible while executing a surprise blow.
Warrior	100700	Death From Above VII	Become invincible while executing a surprise blow.
Warrior	110100	Poison Blade I	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110200	Poison Blade II	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110300	Poison Blade III	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110400	Poison Blade IV	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110500	Poison Blade V	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110600	Poison Blade VI	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110700	Poison Blade VII	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	110800	Poison Blade VIII	Poison on your swords wounds your foe for $value HP every $tickInterval for $time. Does less damage to other players.
Warrior	120100	Leaping Strike I	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120200	Leaping Strike II	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120300	Leaping Strike III	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120400	Leaping Strike IV	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120500	Leaping Strike V	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120600	Leaping Strike VI	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120700	Leaping Strike VII	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	120800	Leaping Strike VIII	Jump at your foe and smash downward. Knocked-down foes take 5x damage once you learn Merciless Leap.
Warrior	130100	Retaliate I	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130200	Retaliate II	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130300	Retaliate III	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130400	Retaliate IV	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130500	Retaliate V	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130600	Retaliate VI	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130700	Retaliate VII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130800	Retaliate VIII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	130900	Retaliate IX	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	131000	Retaliate X	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Warrior	140100	Mangle	Your fourth consecutive use of the Combo Attack skill cuts your foe's speed by 15%. You lose 10 MP every 2 seconds while Mangle is active.
Warrior	160100	Charging Slash I	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160200	Charging Slash II	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160300	Charging Slash III	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160400	Charging Slash IV	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160500	Charging Slash V	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160600	Charging Slash VI	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	160700	Charging Slash VII	Charge forward and attack the first target in your path. Attack draws high aggro.
Warrior	170100	Vortex Slash I	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170200	Vortex Slash II	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170300	Vortex Slash III	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170400	Vortex Slash IV	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170500	Vortex Slash V	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170600	Vortex Slash VI	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170700	Vortex Slash VII	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170800	Vortex Slash VIII	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	170900	Vortex Slash IX	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	171000	Vortex Slash X	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	171100	Vortex Slash XI	Swing your swords in a wide arc. You can use it as a chain skill only after Evasive Roll or Death From Above.
Warrior	180100	Combative Strike I	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180200	Combative Strike II	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180300	Combative Strike III	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180400	Combative Strike IV	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180500	Combative Strike V	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180600	Combative Strike VI	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180700	Combative Strike VII	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180800	Combative Strike VIII	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	180900	Combative Strike IX	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	181000	Combative Strike X	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	181100	Combative Strike XI	Sacrifice HP to deal a decisive attack, decreasing the Endurance of your foes by $value. Also reduces the effect of healing skills on foes by 30%.
Warrior	190100	Rising Fury I	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190200	Rising Fury II	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190300	Rising Fury III	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
Warrior	190400	Rising Fury IV	Hit a target twice; the lower your HP, the greater the damage. Press the skill button a second time for another, even stronger hit. Damage taken reduces by 20% while this skill is being used.
