name	name2	animDuration	moveDir	moveDistance1	moveDistance2	moveDistance3	moveDistance4	moveDistance5	moveDistance6	moveDistance7	rootMotion	rootRotate	rotateYaw
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_Anim	Wait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_Anim	Walk	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	Death	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	run	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	unarmedwait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	Wait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_ISland_Storage_ANI.Anim.NPC_A_ISland_Storage_Anim	Walk	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	Death	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	run	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	unarmedwait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	Wait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_LittleTree_ANI.Anim.A_Island_LittleTree_Anim	Walk	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	Death	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	run	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	unarmedwait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	Wait	33	0	0	0	0	0	0	0	0	False	False	0
A_Island_SapJar_ANI.Anim.A_Island_SapJar_Anim	Walk	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	Death	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	run	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	unarmedwait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	Wait	33	0	0	0	0	0	0	0	0	False	False	0
NPC_A_Island_Girl_ANI.Anim.NPC_A_Island_Girl_02_Anim	Walk	33	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	bash	3533	0	15,5555573	30,62959	69,53298	70	70	74,50075	80	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	bReactionDown2	1468	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	bReactionStart2	1433	32768	42,8571434	85,7142944	100	100	100	100	100	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo1	1333	0	15,2889433	26,6982517	27,7150154	27,7150154	27,7150154	27,7150154	27,7150154	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo1R	800	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo2	966	0	5,644059	16,7501125	24,5789719	25	25	25	25	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo2R	633	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo3	1333	0	0	0	2,057146	20,4000015	24,9999962	24,9999962	24,9999962	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo3R	633	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	combo4	2433	0	0	13,81945	39,7951927	45	45	45	45	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	Death	5000	32768	56,25	56,25	56,25	56,25	56,25	56,25	56,25	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	deathwait	31	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	defenceCancel	1033	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	defenceHit	1033	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	defenceLoop	1366	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	defenceStart	633	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	DownBlow	1833	0	24,1071434	48,2142868	50	50	50	50	50	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	Give	2968	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	greet	2968	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	Groggy1	2031	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	hammer	1866	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	idle1	6533	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	inweapon	2033	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	outweapon	2700	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	run	906	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	sReaction	833	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	talk1	5066	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	unarmedwait	1906	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	Wait	1531	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	WhirlwindEnd	1433	0	22,3766766	44,2590637	50,0003357	50,0003357	50,0003357	50,0003357	50,0003357	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	WhirlwindLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	WhirlwindShot	366	0	0,976492	3,428433	7,377247	12,52938	18,689764	25,722805	33,334	True	False	0
Legend_Smith_Ani.Anim.Legend_Smith_Anim	WhirlwindStart	1033	0	0,838095	2,979048	5,904762	9,09524	12,0209522	14,1619053	15	True	False	0
NPC_Pile_of_GunpowderBoxes_ANI.Anim.NPC_Pile_of_GunpowderBoxes_Anim	On	3366	0	0	0	0	0	0	0	0	False	False	0
NPC_OakBarrels_and_Boxes_ANI.Anim.NPC_OakBarrels_and_Boxes_Anim	On	6700	0	0	0	0	0	0	0	0	False	False	0
NPC_Oil_Oak_Barrels_ANI.Anim.NPC_Oil_Oak_Barrels_Anim	On	3366	0	0	0	0	0	0	0	0	False	False	0
NPC_Iseulenia_Ani.Anim.NPC_Iseulenia_Anim	idle1	3033	0	0	0	0	0	0	0	0	False	False	0
NPC_Iseulenia_Ani.Anim.NPC_Iseulenia_Anim	talk1	11700	0	0	0	0	0	0	0	0	False	False	0
NPC_Iseulenia_Ani.Anim.NPC_Iseulenia_Anim	unarmedwait	6733	0	0	0	0	0	0	0	0	False	False	0
NPC_Iseulenia_Ani.Anim.NPC_Iseulenia_Anim	v_spell	2866	0	1,601308	4,664715	6,607525	7,138463	7,271861	7,275635	7,275635	True	False	0
NPC_Zanella_Ani.Anim.NPC_Zanella_Anim	unarmedwait	2300	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	greet	2733	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	idle1	7266	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	idle2	1933	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	laugh	4200	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	run	900	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	talk1	6033	0	0	0	0	0	0	0	0	False	False	0
Q_ClownOfKillian_ANI.Anim.Q_ClownOfKillian_Anim	unarmedwait	1833	0	0	0	0	0	0	0	0	False	False	0
ArkusDying_ANI.Anim.ArkusDying_Anim	Talk	3033	0	0	0	0	0	0	0	0	False	False	0
ArkusDying_ANI.Anim.ArkusDying_Anim	unarmedwait	3033	0	0	0	0	0	0	0	0	False	False	0
ArkusDying_ANI.Anim.ArkusDying_Anim	Wait	3033	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	BehindCatchStart	333	0	4,285706	8,571412	12,8571167	17,1428242	21,42853	25,7142315	29,999939	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	bReactionCom2	1933	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	bReactionDown2	1218	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	bReactionStart2	1433	32768	21,8976841	59,3193321	77,33585	96,99963	99,45549	99,91129	100	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo1	733	0	13,9118195	27,8236351	41,73545	51,90899	54,6060028	57,303	60	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo1R	733	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo2	833	0	4,078533	8,157065	12,15289	16,1451168	20,1144485	23,5572243	27	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo2R	733	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo3	833	0	7,443917	14,8878365	25,7771816	36,8163261	42,8712425	45,9356232	49	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo3R	433	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	combo4	1333	0	14,7989569	28,4721661	40,3441849	52,216198	57,9999924	58,0000038	58	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DashSlashLoop	468	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DashSlashShot	1033	0	37,85721	69,71435	81,90482	91,42863	100,000061	100,000061	100,000061	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DeafeningRoarLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DeafeningRoarShot	1033	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DeafeningRoarStart	733	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	Death	3781	32768	38	38	38	38	38	38	38	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	deathwait	62	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	DownBlow	1633	0	20,1680679	40,3361359	50	50	50	50	50	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	EvasionAttack	2166	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	Groggy1	1906	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	GunsungCombo1	833	0	34,285717	61,9285736	71,342865	99,45715	132,5	155,142883	162	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	GunsungCombo1R	633	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	GunsungCombo2	1733	0	32,1666679	67,2000046	77,43957	85	85	85	85	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	HeavyBite	2933	0	48,1428566	109,600006	144,34523	150	150	150	150	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	inspiringRoar	733	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	inweapon	1333	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	nanmu1	1833	0	21,0654621	46,11003	61,287323	67,95836	74,6293945	74,99999	75	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	outweapon	1366	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	pointAttack1	3133	0	22,4343052	53,2197838	87,05303	134,798782	158,999908	158,999908	158,999908	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	PointStrike	1250	0	48,571434	130	130	130	130	130	130	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	PoisonBlow	1033	0	32,14286	45	45	45	45	45	45	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	RapidSlash1	833	0	19,8857155	38,9047661	57,19048	75,4762	115,238091	150	150	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	RapidSlash2	283	0	1,428571	2,857142	4,285714	5,714285	7,142857	8,571429	10	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	RapidSlash2R	1033	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	RapidSlash3	2066	0	28,0793648	75	99,1666641	114,033615	119,159668	132,142853	135	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	RisingAttack	1733	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	run	656	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	sReaction	833	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	talk1	9406	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	talk2	8781	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	talk3	8781	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	tumbling	1031	0	28,763586	69,29089	106,6477	138,176651	150	150	150	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	TurnAttack	1533	0	45,11429	71,18367	77,4762	78,85715	82,1904755	90	90	True	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	unarmedwait	2031	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	VoidtrapLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	Voidtrapshot	1133	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	Voidtrapstart	933	0	0	0	0	0	0	0	0	False	False	0
Q_Hasmina_F_Ani.Anim.Q_Hasmina_F_Anim	Wait	1468	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Wound_Ani.Anim.Aman_M_Wound_Anim	run	1700	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Wound_Ani.Anim.Aman_M_Wound_Anim	Talk	9900	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Wound_Ani.Anim.Aman_M_Wound_Anim	unarmedwait	4500	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Wound_Ani.Anim.Aman_M_Wound_Anim	Walk	1700	0	0	0	0	0	0	0	0	False	False	0
Human_M_Wound_Ani.Anim.Human_M_Wound_Anim	angry	5900	0	0	0	0	0	0	0	0	False	False	0
Human_M_Wound_Ani.Anim.Human_M_Wound_Anim	run	1700	0	0	0	0	0	0	0	0	False	False	0
Human_M_Wound_Ani.Anim.Human_M_Wound_Anim	Talk	6766	0	0	0	0	0	0	0	0	False	False	0
Human_M_Wound_Ani.Anim.Human_M_Wound_Anim	unarmedwait	6766	0	0	0	0	0	0	0	0	False	False	0
Human_M_Wound_Ani.Anim.Human_M_Wound_Anim	Walk	1700	0	0	0	0	0	0	0	0	False	False	0
Popori_M_Wound_Ani.Anim.Popori_M_Wound_Anim	Talk	11966	0	0	0	0	0	0	0	0	False	False	0
Popori_M_Wound_Ani.Anim.Popori_M_Wound_Anim	unarmedwait	4300	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	atk01	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	Death	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	deathwait	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	run	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	unarmedwait	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	Wait	66	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_Rich_Death_ANI.Anim.Castanic_F_Rich_Death_Anim	Walk	66	0	0	0	0	0	0	0	0	False	False	0
Human_M_Common_Cold02_ANI.Anim.Human_M_Common_Cold02_Anim	greet	4200	0	0	0	0	0	0	0	0	False	False	0
Human_M_Common_Cold02_ANI.Anim.Human_M_Common_Cold02_Anim	idle1	5366	0	0	0	0	0	0	0	0	False	False	0
Human_M_Common_Cold02_ANI.Anim.Human_M_Common_Cold02_Anim	talk1	6200	0	0	0	0	0	0	0	0	False	False	0
Human_M_Common_Cold02_ANI.Anim.Human_M_Common_Cold02_Anim	unarmedwait	5500	0	0	0	0	0	0	0	0	False	False	0
Elin_Wounded_ANI.Anim.Elin_Wounded_Anim	greet	3833	0	0	0	0	0	0	0	0	False	False	0
Elin_Wounded_ANI.Anim.Elin_Wounded_Anim	idle1	4033	0	0	0	0	0	0	0	0	False	False	0
Elin_Wounded_ANI.Anim.Elin_Wounded_Anim	idle2	7700	0	0	0	0	0	0	0	0	False	False	0
Elin_Wounded_ANI.Anim.Elin_Wounded_Anim	talk1	6733	0	0	0	0	0	0	0	0	False	False	0
Elin_Wounded_ANI.Anim.Elin_Wounded_Anim	unarmedwait	5366	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	greet	3200	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	idle1	5866	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	run	781	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	talk1	7200	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	unarmedwait	6700	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Dark_ANI.Anim.Castanic_M_K_Dark_Anim	Walk	1406	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	greet	3233	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	idle1	7900	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	run	781	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	talk1	6433	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	unarmedwait	7366	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Gold_ANI.Anim.Castanic_M_K_Gold_Anim	Walk	1406	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	greet	3533	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	idle1	7566	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	run	781	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	talk1	6900	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	unarmedwait	5366	0	0	0	0	0	0	0	0	False	False	0
Castanic_M_K_Silver_ANI.Anim.Castanic_M_K_Silver_Anim	Walk	1406	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	greet	2366	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	idle1	9866	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	run	718	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	talk1	6366	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	unarmedwait	6033	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Dark_ANI.Anim.Castanic_F_K_Dark_Anim	Walk	968	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	greet	3366	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	idle1	12200	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	run	718	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	talk1	8033	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	unarmedwait	6766	0	0	0	0	0	0	0	0	False	False	0
Castanic_F_K_Gold_ANI.Anim.Castanic_F_K_Gold_Anim	Walk	968	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold01_ANI.Anim.Baraka_M_Common_Cold01_Anim	greet	3433	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold01_ANI.Anim.Baraka_M_Common_Cold01_Anim	idle1	5366	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold01_ANI.Anim.Baraka_M_Common_Cold01_Anim	talk1	7666	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold01_ANI.Anim.Baraka_M_Common_Cold01_Anim	unarmedwait	5366	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold02_ANI.Anim.Baraka_M_Common_Cold02_Anim	greet	3033	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold02_ANI.Anim.Baraka_M_Common_Cold02_Anim	idle1	5733	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold02_ANI.Anim.Baraka_M_Common_Cold02_Anim	talk1	5866	0	0	0	0	0	0	0	0	False	False	0
Baraka_M_Common_Cold02_ANI.Anim.Baraka_M_Common_Cold02_Anim	unarmedwait	6700	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	greet	3866	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	idle1	5100	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	talk1	7033	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	unarmedwait	5033	0	0	0	0	0	0	0	0	False	False	0
Aman_F_Sentry_ANI.Anim.Aman_F_Sentry_Anim	Walk	968	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Blacksmith_ANI.Anim.Aman_M_Blacksmith_Anim	greet	2366	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Blacksmith_ANI.Anim.Aman_M_Blacksmith_Anim	idle1	6700	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Blacksmith_ANI.Anim.Aman_M_Blacksmith_Anim	talk1	6600	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Blacksmith_ANI.Anim.Aman_M_Blacksmith_Anim	unarmedwait	5366	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Blacksmith_ANI.Anim.Aman_M_Blacksmith_Anim	Walk	1406	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Sentry_ANI.Anim.Aman_M_Sentry_Anim	greet	3033	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Sentry_ANI.Anim.Aman_M_Sentry_Anim	idle1	4833	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Sentry_ANI.Anim.Aman_M_Sentry_Anim	run	966	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Sentry_ANI.Anim.Aman_M_Sentry_Anim	talk1	6200	0	0	0	0	0	0	0	0	False	False	0
Aman_M_Sentry_ANI.Anim.Aman_M_Sentry_Anim	unarmedwait	7366	0	0	0	0	0	0	0	0	False	False	0
