id	class	skill	name	tooltip	passivityLink	level	grade	parentId	recommendationPriority	takePoint	recommendationMargin	showCrestRemainedInfoIfGreaterThan
28057	priest	Heal Thyself	Restorative Heal Thyself	Increases HP recovery by $value.	28057		1	28000	385	4	0	6
28058	priest	Shocking Implosion	Powerlinked Shocking Implosion	Increases skill damage of Final Reprisal by 25% for a few seconds.	28058		1	28014	235	4	0	6
28059	priest	Mana Infusion	Spirited Mana Infusion	Increases MP replenishment by $value.	28059		1	28019	170	4	0	6
28060	priest	Triple Nemesis	Powerlinked Triple Nemesis	Increases skill damage of Metamorphic Blast by 25% for a few seconds.	28060		1	28024	215	4	0	6
28061	priest	Blessing of Shakan	Fleetfooted Blessing of Shakan	Increases caster's Combat Movement Speed by 15 for 10 minutes.	28061		1	28041	455	2	0	6
28062	priest	Regeneration Circle	Energetic Regeneration Circle	Decreases cooldown by $value.	28062		1	28018	165	4	0	6
28063	priest	Plague of Exhaustion	Energetic Plague of Exhaustion	Decreases cooldown by $value.	28063		1	28037	300	4	0	6
28064	priest	Restorative Burst	Brilliant Restorative Burst	Reduces MP cost by $value.	28064		1	28049	210	3	0	6
28065	priest	Resurrect	Brilliant Resurrect	Reduces MP cost by $value.	28065		1	28026	205	2	0	6
28066	priest	Fiery Escape	Energetic Fiery Escape	Decreases cooldown by $value.	28066		1	0	320	4	0	6
28067	priest	Kaia's Shield	Regenerating Kaia's Shield	Recovers 5% of total HP every 2 seconds for 6 seconds for all targets.	28067		1	0	430	4	0	6
28068	priest	Mana Charge	Spirited Mana Charge	Increases MP replenishment by $value.	28068		1	28072	550	3	0	6
28069	priest	Focus Heal	Soothing Focus Heal	Decreases aggro by $value	28069		1	0	245	4	0	6
28070	priest	Guardian Sanctuary	Balancing Guardian Sanctuary	Doubles Balance for 30 seconds.	28070		1	0	185	4	0	6
28071	priest	Arise	Lingering Arise	Increases effect duration by $value.	28071		1	0	180	3	0	6
28072	priest	Mana Charge	Spirited Mana Charge	Increases MP replenishment by $value.	28072	20	0	0	500	3	0	6
28073	priest	Healing Immersion	Persistent Healing Immersion	$prob chance to eliminate cooldown.	28073	60	0	0	410	5	0	6
28074	priest	Grace of Resurrection	Energetic Grace of Resurrection	Decreases cooldown by $value.	28074	60	0	0	350	2	0	6
28075	priest	Healing Immersion	Restorative Healing Immersion	Increases HP recovery by $value.	28075		1	0	280	5	0	6
28076	priest	Blessing of Shakan	Boosted Blessing of Shakan	Increases the non-combat Movement Speed bonus by an additional $value.	28076		1	28027	340	2	0	6
28077	priest	Mana Infusion	Hastened Mana Infusion	Speeds casting by $value.	28077		1	28044	220	2	0	6
28078	priest	Restorative Burst	Spirited Restorative Burst	Increases MP replenishment of all targets by 50 MP per second.	28078		1	0	500	5	0	6
28079	priest	Resurrect	Hearty Resurrect	Restores 100% of HP and MP upon resurrecting.	28079		1	0	500	3	0	6
28082	priest	Divine Intervention	Energetic Divine Intervention	Decreases cooldown by $value.	28082		1	0	400	4	0	6
28083	priest	Divine Intervention	Brilliant Divine Intervention	Reduces MP cost by $value.	28083		1	0	300	3	0	6
28084	priest	Divine Intervention	Longshot Divine Intervention	Increases range by 4 meters.	28084	65	0	0	350	4	0	6
28085	priest	Zenobia's Vortex	Energetic Zenobia's Vortex	Decreases cooldown by $value.	28085	61	0	0	450	4	0	6
28086	priest	Zenobia's Vortex	Energetic Zenobia's Vortex	Decreases cooldown by $value.	28086		1	28085	500	3	0	6
28087	priest	Zenobia's Vortex	Brilliant Zenobia's Vortex	Reduces MP cost by $value.	28087	61	0	0	300	3	0	6
28088	priest	Zenobia's Vortex	Empowered Zenobia's Vortex	Increases skill damage by $value.	28088	61	0	0	500	5	0	6
28089	priest	Kaia's Shield	Energetic Kaia's Shield	Decreases cooldown by $value.	28089		2	28004	500	3	0	6
28090	priest	Resurrect	Energetic Resurrect	Decreases cooldown by $value.	28090		1	28032	345	3	0	6
28091	priest	Mana Charge	Powerlinked Mana Charge	Increases skill damage of Shocking Implosion by 40% for a few seconds.	28091		1	28043	175	4	0	6
28092	priest	Final Reprisal	Persistent Final Reprisal	$prob chance to eliminate cooldown.	28092		1	28051	310	5	0	6
28093	priest	Triple Nemesis	Enfeebling Triple Nemesis	$prob chance to decrease a target's Endurance by 10% for 12 seconds.$BRDoes not stack with Kaia's Binding.	28093		1	28054	500	3	0	6
28094	priest	Shocking Implosion	Powerlinked Shocking Implosion	Increases skill damage of Final Reprisal by 40% for a few seconds.	28094		2	28014	235	4	0	6
28095	priest	Plague of Exhaustion	Energetic Plague of Exhaustion	Decreases cooldown by $value.	28095		2	28037	300	3	0	6
28096	priest	Fiery Escape	Energetic Fiery Escape	Decreases cooldown by $value.	28096		2	28066	320	3	0	6
28097	priest	Mana Charge	Spirited Mana Charge	Increases MP replenishment by $value.	28097		2	28072	550	2	0	6
28098	priest	Resurrect	Hearty Resurrect	Restores 100% of HP and MP upon resurrecting.	28098		2	28079	500	2	0	6
28099	priest	Divine Intervention	Longshot Divine Intervention	Increases range by 4 meters.	28099		1	28084	350	3	0	6
28100	priest	Zenobia's Vortex	Energetic Zenobia's Vortex	Decreases cooldown by $value.	28100		2	28085	500	3	0	6
28101	priest	Backstep	Energetic Backstep	Decreases cooldown by $value.	28101	20	0	0	445	2	0	6
29000	soulless	Spiral Barrage	Empowered Spiral Barrage	$prob chance to inflict double damage.	29000	58	0	0	400	7	0	6
29001	soulless	Spiral Barrage	Spirited Spiral Barrage	Increases MP replenishment by $value.	29001	58	0	0	400	4	0	6
29002	soulless	Spiral Barrage	Swift Spiral Barrage	$prob chance to increase Attack Speed by 15% for 10 seconds.	29002	58	0	0	400	4	0	6
29003	soulless	Spiral Barrage	Carving Spiral Barrage	Doubles the chance to crit.	29003	60	0	0	450	5	0	6
29004	soulless	Double Shear	Restorative Double Shear	Recovers $value of total HP on each hit.	29004	58	0	0	1000	4	0	6
29005	soulless	Double Shear	Powerlinked Double Shear	Increases skill damage of Grim Strike by 30% for 5 seconds.	29005	58	0	0	500	5	0	6
29006	soulless	Sundering Strike	Empowered Sundering Strike	Increases skill damage by $value.	29006	58	0	0	500	4	0	6
29007	soulless	Sundering Strike	Carving Sundering Strike	Doubles the chance to crit.	29007	60	0	0	500	4	0	6
29009	soulless	Grim Strike	Persistent Grim Strike	$prob chance to eliminate cooldown.	29009	58	0	0	500	4	0	6
29010	soulless	Grim Strike	Blazing Grim Strike	Speeds casting of Double Shear by 25% for a few seconds.	29010	60	0	0	400	2	0	6
29011	soulless	Death Spiral	Empowered Death Spiral	Increases skill damage by $value.	29011	60	0	0	420	4	0	6
29012	soulless	Death Spiral	Lingering Death Spiral	Increases effect duration by $value.	29012	58	0	0	420	4	0	6
29013	soulless	Death Spiral	Powerlinked Death Spiral	Increases skill damage of Double Shear by 20% for a few seconds.	29013	58	0	0	420	3	0	6
29014	soulless	Death Spiral	Powerlinked Death Spiral	Increases skill damage of Grim Strike by 30% for 5 seconds.	29014	58	0	0	500	3	0	6
29015	soulless	Whipsaw	Empowered Whipsaw	Increases skill damage by $value.	29015	58	0	0	420	5	0	6
29016	soulless	Whipsaw	Energetic Whipsaw	Decreases cooldown by $value.	29016	60	0	0	400	3	0	6
29017	soulless	Whipsaw	Numbing Whipsaw	$prob chance to decrease opponent's Attack Speed by 10% for 7 seconds for each hit. (Slowing effects stack up to 5 times.)	29017	58	0	0	400	5	0	6
29018	soulless	Smite	Energetic Smite	Decreases cooldown by $value.	29018	58	0	0	380	5	0	6
29019	soulless	Smite	Lingering Smite	Increases effect duration by $value.	29019	58	0	0	370	5	0	6
29020	soulless	Pendulum Strike	Empowered Pendulum Strike	Increases skill damage by $value.	29020	58	0	0	430	3	0	6
29021	soulless	Pendulum Strike	Energetic Pendulum Strike	Decreases cooldown by $value.	29021	58	0	0	410	2	0	6
29022	soulless	Pendulum Strike	Powerlinked Pendulum Strike	Increases the chance to crit of Whipsaw by 30% for a few seconds.	29022	58	0	0	500	4	0	6
29023	soulless	Shadow Lash	Energetic Shadow Lash	Decreases cooldown by $value.	29023	59	0	0	300	5	0	6
29024	soulless	Shadow Lash	Spirited Shadow Lash	Increases MP replenishment by $value.	29024	60	0	0	302	3	0	6
29025	soulless	Shadow Burst	Energetic Shadow Burst	Decreases cooldown by $value.	29025	58	0	0	500	3	0	6
29026	soulless	Shadow Burst	Hastened Shadow Burst	Speeds casting by $value.	29026	58	0	0	500	2	0	6
29027	soulless	Soul Reversal	Brilliant Soul Reversal	Reduces MP cost of casting and switching positions by $value.	29027	60	0	0	430	3	0	6
29028	soulless	Soul Reversal	Energetic Soul Reversal	Decreases cooldown by $value.	29028	60	0	0	350	4	0	6
29029	soulless	Retaliate	Empowered Retaliate	Increases skill damage by $value.	29029	58	0	0	340	3	0	6
29030	soulless	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	29030	58	0	0	350	4	0	6
29031	soulless	Retribution	Energetic Retribution	Decreases cooldown by $value.	29031	58	0	0	370	4	0	6
29032	soulless	Shadow Reaping	Brilliant Shadow Reaping	Reduces MP cost by $value.	29032	60	0	0	500	2	0	6
29033	soulless	Shadow Reaping	Lingering Shadow Reaping	Increases effect duration by $value.	29033	60	0	0	550	3	0	6
29035	soulless	Cable Step	Energetic Cable Step	Decreases cooldown by $value.	29035	60	0	0	380	2	0	6
29036	soulless	Cable Step	Blazing Cable Step	Speeds casting for your next skill by 50% after a successful hit.	29036	58	0	0	500	2	0	6
29037	soulless	Cable Step	Powerlinked Cable Step	Increases skill damage of Shadow Burst by 20% for a few seconds.	29037	60	0	0	500	3	0	6
29038	soulless	Shadow Step	Energetic Shadow Step	Decreases cooldown by $value.	29038	60	0	0	340	4	0	6
29039	soulless	Shadow Step	Fleetfooted Shadow Step	Increases Combat Movement Speed by 50 for 2 seconds.	29039	58	0	0	360	6	0	6
29046	soulless	Smite	Energetic Smite	Decreases cooldown by $value.	29046		1	29018	365	4	0	6
29047	soulless	Whipsaw	Empowered Whipsaw	Increases skill damage by $value.	29047		1	29015	457	4	0	6
29048	soulless	Death Spiral	Powerlinked Death Spiral	Increases skill damage of Grim Strike by 30% for 5 seconds.	29048		1	29014	600	2	0	6
29049	soulless	Shadow Burst	Brilliant Shadow Burst	Reduces MP cost by $value.	29049		1	0	402	2	0	6
29050	soulless	Grim Strike	Keen Grim Strike	Doubles Crit Factor.	29050		1	0	500	4	0	6
29051	soulless	Shrouded Escape	Energetic Shrouded Escape	Decreases cooldown by $value.	29051		1	0	320	3	0	6
29052	soulless	Shrouded Escape	Lingering Shrouded Escape	Increases effect duration by $value.	29052	65	0	0	430	3	0	6
29053	soulless	Double Shear	Powerlinked Double Shear	Increases skill damage of Grim Strike by 30% for 5 seconds.	29053		1	29005	500	4	0	6
29054	soulless	Sundering Strike	Empowered Sundering Strike	Increases skill damage by $value.	29054		1	29006	500	3	0	6
29055	soulless	Sundering Strike	Carving Sundering Strike	Doubles the chance to crit.	29055		1	29007	500	3	0	6
29056	soulless	Whipsaw	Energetic Whipsaw	Decreases cooldown by $value.	29056		1	29016	400	3	0	6
29057	soulless	Pendulum Strike	Energetic Pendulum Strike	Decreases cooldown by $value.	29057		1	29021	410	2	0	6
29058	soulless	Pendulum Strike	Powerlinked Pendulum Strike	Increases the chance to crit of Whipsaw by 30% for a few seconds.	29058		1	29022	500	3	0	6
29059	soulless	Shadow Step	Fleetfooted Shadow Step	Increases Combat Movement Speed by 50 for 2 seconds.	29059		1	29039	360	5	0	6
29060	soulless	Whipsaw	Empowered Whipsaw	Increases skill damage by $value.	29060		2	29015	457	4	0	6
29061	soulless	Death Spiral	Powerlinked Death Spiral	Increases skill damage of Grim Strike by 35% for 5 seconds.	29061		2	29014	600	2	0	6
29062	soulless	Grim Strike	Keen Grim Strike	Triples Crit Factor.	29062		2	29050	500	4	0	6
29063	soulless	Shrouded Escape	Energetic Shrouded Escape	Decreases cooldown by $value.	29063		2	29051	320	3	0	6
29064	soulless	Shrouded Escape	Lingering Shrouded Escape	Increases effect duration by $value.	29064		2	29052	430	3	0	6
30000	Engineer	Blast	Empowered Blast	Increases skill damage by $value	30000	20	0	0	700	3	0	6
30001	Engineer	Blast	Ardent Blast	Generates 5 Willpower on a sucessful hit.	30001	20	0	0	700	2	0	6
30002	Engineer	Blast	Swift Blast	$prob chance to increase Attack Speed by 15% for 10 seconds.	30002	20	0	0	750	4	0	6
30003	Engineer	Bombardment	Carving Bombardment	Doubles the chance to crit.	30003	28	0	0	900	5	0	6
30004	Engineer	Bombardment	Hastened Bombardment	Speeds casting by $value	30004	28	0	0	750	4	0	6
30005	Engineer	Scattershot	Empowered Scattershot	Increases skill damage by $value.	30005	20	0	0	1000	4	0	6
30006	Engineer	Point Blank	Persistent Point Blank	$prob chance to eliminate cooldown for Arc Bomb.	30006	24	0	0	750	3	0	6
30007	Engineer	Scattershot	Slick Scattershot	Reduces recoil by 40%.	30007	24	0	0	750	2	0	6
30008	Engineer	Scattershot	Brilliant Scattershot	Reduces MP cost by $value.	30008	20	0	0	600	1	0	6
30009	Engineer	Point Blank	Empowered Point Blank	Increases skill damage by $value.	30009	20	0	0	700	5	0	6
30010	Engineer	Point Blank	Restorative Point Blank	Recovers $value of total HP on each hit.	30010	26	0	0	750	2	0	6
30011	Engineer	Point Blank	Energetic Point Blank	Decreases cooldown by $value.	30011	22	0	0	750	3	0	6
30012	Engineer	Burst Fire	Restorative Burst Fire	Recovers $value of total HP on each hit.	30012	24	0	0	750	4	0	6
30013	Engineer	Burst Fire	Longshot Burst Fire	Increases range by 5 meters.	30013	24	0	0	750	4	0	6
30014	Engineer	Time Bomb	Empowered Time Bomb	Increases skill damage by $value.	30014	34	0	0	900	5	0	6
30015	Engineer	Time Bomb	Ardent Time Bomb	Generates 15 Willpower on a successful hit.	30015	40	0	0	700	2	0	6
30016	Engineer	Arcane Barrage	Empowered Arcane Barrage	Increases skill damage by $value.	30016	28	0	0	900	4	0	6
30017	Engineer	Arcane Barrage	Swift Arcane Barrage	Increases Attack Speed by 30% until Arcane Barrage detonates.	30017	30	0	0	750	4	0	6
30018	Engineer	Arcane Barrage	Ardent Arcane Barrage	Generates an additional 15 Willpower on each hit.	30018	24	0	0	700	2	0	6
30019	Engineer	Mana Missiles	Carving Mana Missiles	Doubles the chance to crit.	30019	44	0	0	900	5	0	6
30021	Engineer	Arc Bomb	Empowered Arc Bomb	Increases skill damage by $value.	30021	22	0	0	900	4	0	6
30022	Engineer	Arc Bomb	Lingering Arc Bomb	Increases stun duration by $value.	30022	20	0	0	750	4	0	6
30023	Engineer	Arc Bomb	Brilliant Arc Bomb	Reduces MP cost by $value.	30023	26	0	0	600	2	0	6
30024	Engineer	Rocket Jump	Energetic Rocket Jump	Decreases cooldown by $value.	30024	26	0	0	750	4	0	6
30028	Engineer	Balder's Vengeance	Energetic Vengeance	Decreases cooldown by $value.	30028	60	0	0	900	5	0	6
30029	Engineer	Rocket Jump	Fleetfooted Rocket Jump	Increases Movement Speed by 50% for 5 seconds.	30029	48	0	0	750	6	0	6
30030	Engineer	Replenishment	Energetic Replenishment	Decreases cooldown by $value.	30030	22	0	0	900	4	0	6
30031	Engineer	Replenishment	Ardent Replenishment	Generates an additional 50 Willpower when the skill is used.	30031	22	0	0	700	4	0	6
30032	Engineer	ST	Energetic Turret	Decreases cooldown by $value.	30032	20	0	0	750	3	0	6
30033	Engineer	HB	Empowered Companion	Increases skill damage by $value.	30033	56	0	0	750	2	0	6
30034	Engineer	ST	Empowered Turret	Increases skill damage by 20%.	30034	40	0	0	750	4	0	6
30035	Engineer	ST	Lingering Turret	Increases duration by 30%.	30035	46	0	0	750	4	0	6
30036	Engineer	ST	Brilliant Turret	Reduces MP cost by $value.	30036	52	0	0	600	1	0	6
30037	Engineer	Retaliate	Empowered Retaliate	Increases skill damage by $value.	30037	22	0	0	600	3	0	6
30038	Engineer	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	30038	28	0	0	750	4	0	6
30039	Engineer	Command: Recall	Energetic Recall	Decreases cooldown by $value.	30039	63	0	0	750	4	0	6
30040	Engineer	Command: Self-Destruct	Energetic Self-Destruct	Decreases cooldown by $value.	30040	40	0	0	750	3	0	6
30041	Engineer	Rolling Reload	Persistent Rolling Reload	$prob chance to eliminate cooldown.	30041	20	0	0	800	4	0	6
30042	Engineer	Rolling Reload	Powerlinked Rolling Reload	Increases skill damage of Scattershot by 20% for a few seconds.	30042	24	0	0	850	4	0	6
30043	Engineer	Bombardment	Carving Bombardment	Doubles the chance to crit.	30043		1	30003	1000	5	0	6
30044	Engineer	Scattershot	Empowered Scattershot	Increases skill damage by $value.	30044		1	30005	1000	4	0	6
30045	Engineer	Point Blank	Empowered Point Blank	Increases skill damage by $value.	30045		1	30009	750	4	0	6
30046	Engineer	Burst Fire	Affirmative Burst Fire	Reduces Willpower cost by 10.	30046		1	0	800	4	0	6
30047	Engineer	Burst Fire	Longshot Burst Fire	Increases range by 5 meters.	30047		1	30013	750	3	0	6
30048	Engineer	Arcane Barrage	Empowered Arcane Barrage	Increases skill damage by $value.	30048		1	30016	1000	3	0	6
30049	Engineer	Arcane Barrage	Swift Arcane Barrage	Increases Attack Speed by 30% until Arcane Barrage detonates.	30049		1	30017	750	3	0	6
30050	Engineer	Mana Missiles	Carving Mana Missiles	Triples the chance to crit.	30050		1	30019	1000	5	0	6
30051	Engineer	Arc Bomb	Empowered Arc Bomb	Increases skill damage by $value.	30051		1	30021	1000	4	0	6
30052	Engineer	Rocket Jump	Energetic Rocket Jump	Decreases cooldown by $value.	30052		1	30024	750	3	0	6
30055	Engineer	Balder's Vengeance	Energetic Vengeance	Decreases cooldown by $value.	30055		1	30028	1000	4	0	6
30056	Engineer	Replenishment	Energetic Replenishment	Decreases cooldown by $value.	30056		1	30030	900	3	0	6
30057	Engineer	ST	Energetic Turret	Decreases cooldown by $value.	30057		1	30032	750	2	0	6
30058	Engineer	Balder's Vengeance	Empowered Vengeance	Increases skill damage by $value.	30058		1	0	1000	7	0	6
30059	Engineer	Rolling Reload	Persistent Rolling Reload	$prob chance to eliminate cooldown.	30059		1	30041	800	3	0	6
30060	Engineer	Command: Recall	Energetic Recall	Decreases cooldown by $value.	30060		1	30039	750	3	0	6
30061	Engineer	Point Blank	Empowered Point Blank	Increases skill damage by $value.	30061		2	30009	700	4	0	6
30062	Engineer	Rocket Jump	Fleetfooted Rocket Jump	Increases Movement Speed by 50% for 5 seconds.	30062		1	30029	750	5	0	6
30063	Engineer	Replenishment	Energetic Replenishment	Decreases cooldown by $value.	30063		2	30030	900	3	0	6
30064	Engineer	ST	Empowered Turret	Increases skill damage by 20%.	30064		1	30034	750	3	0	6
30065	Engineer	Command: Self-Destruct	Energetic Command: Self-Destruct	Decreases cooldown by $value.	30065		1	30040	750	3	0	6
30066	Engineer	Rolling Reload	Powerlinked Rolling Reload	Increases skill damage of Scattershot by 20% for a few seconds.	30066		1	30042	850	3	0	6
30067	Engineer	Bombardment	Carving Bombardment	Doubles the chance to crit.	30067		2	30003	1000	4	0	6
30068	Engineer	Scattershot	Empowered Scattershot	Increases skill damage by $value.	30068		2	30005	1000	3	0	6
30069	Engineer	Burst Fire	Longshot Burst Fire	Increases range by 5 meters.	30069		2	30013	750	2	0	6
30070	Engineer	Mana Missiles	Carving Mana Missiles	Triples the chance to crit.	30070		2	30019	1000	4	0	6
30071	Engineer	Balder's Vengeance	Empowered Balder's Vengeance	Increases skill damage by $value.	30071		2	30058	1000	6	0	6
30072	Engineer	Rolling Reload	Persistent Rolling Reload	$prob chance to eliminate cooldown.	30072		2	30041	800	3	0	6
31000	Fighter	Punch	Empowered Punch	Increases skill damage by $value.	31000	20	0	0	820	3	0	6
31001	Fighter	Punch	Ardent Punch	Increases MP replenishment by $value per successful hit.	31001	24	0	0	780	3	0	6
31002	Fighter	Punch	Swift Punch	$prob chance to increase Attack Speed by 15% for 10 seconds.	31002	28	0	0	790	4	0	6
31003	Fighter	Counter	Empowered Counter	Increases skill damage by $value.	31003	20	0	0	870	3	0	6
31004	Fighter	Counter	Powerlinked Counter	Increases all skill damage by 50% for 6 seconds after Perfect Defense.	31004	24	0	0	880	3	0	6
31005	Fighter	Roundhouse Kick	Powerlinked Roundhouse Kick	Increases all skill damage by 10% for 3 seconds after a successful hit.	31005	20	0	0	880	3	0	6
31006	Fighter	Roundhouse Kick	Grounding Roundhouse Kick	Adds frontal defense effect to Jackhammer/Piledriver/Haymaker if the skill is used within 5 seconds.	31006	24	0	0	880	3	0	6
31007	Fighter	Roundhouse Kick	Energetic Roundhouse Kick	Decreases cooldown by $value.	31007	28	0	0	870	3	0	6
31008	Fighter	Divine Wrath	Ardent Divine Wrath	Generates an additional 50% Rage per successful hit.	31008	58	0	0	810	4	0	6
31009	Fighter	Ground Pounder	Ardent Ground Pounder	Generates an additional 3% Rage per successful hit.	31009	20	0	0	800	2	0	6
31010	Fighter	Ground Pounder	Empowered Ground Pounder	Increases skill damage by $value.	31010	24	0	0	900	4	0	6
31011	Fighter	Ground Pounder	Energetic Ground Pounder	Decreases cooldown by $value.	31011	28	0	0	890	4	0	6
31012	Fighter	Bull Rush	Energetic Bull Rush	Decreases cooldown by $value.	31012	20	0	0	810	4	0	6
31013	Fighter	Haymaker	Empowered Haymaker	Increases skill damage by $value.	31013	20	0	0	900	5	0	6
31014	Fighter	Haymaker	Carving Haymaker	Doubles the chance to crit.	31014	24	0	0	950	5	0	6
31015	Fighter	Haymaker	Brilliant Haymaker	Reduces MP cost by $value.	31015	28	0	0	700	2	0	6
31016	Fighter	Haymaker	Persistent Haymaker	$prob chance to eliminate cooldown.	31016	32	0	0	900	4	0	6
31017	Fighter	Piledriver	Empowered Piledriver	Increases skill damage by $value.	31017	20	0	0	900	4	0	6
31018	Fighter	Piledriver	Persistent Piledriver	$prob chance to eliminate cooldown for Roundhouse Kick upon successfully hitting a monster.	31018	24	0	0	900	4	0	6
31019	Fighter	Piledriver	Ardent Piledriver	Generates an additional 2% Rage per successful hit	31019	28	0	0	800	2	0	6
31020	Fighter	Jackhammer	Empowered Jackhammer	Increases skill damage by $value.	31020	20	0	0	900	4	0	6
31021	Fighter	Jackhammer	Aggravating Jackhammer	Increases damage by 25% to targets suspended in air.	31021	24	0	0	835	3	0	6
31022	Fighter	Jackhammer	Carving Jackhammer	Increases the chance to crit by 1.5 times.	31022	28	0	0	950	3	0	6
31023	Fighter	Counterpunch	Energetic Counterpunch	Decreases cooldown by $value.	31023	22	0	0	860	4	0	6
31024	Fighter	Counterpunch	Empowered Counterpunch	Increases skill damage by $value.	31024	26	0	0	870	3	0	6
31025	Fighter	Retaliate	Empowered Retaliate	Increases skill damage by $value.	31025	20	0	0	700	4	0	6
31026	Fighter	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	31026	20	0	0	750	4	0	6
31027	Fighter	Provoke	Brilliant Provoke	Reduces MP cost by $value.	31027	20	0	0	700	2	0	6
31028	Fighter	Provoke	Energetic Provoke	Decreases cooldown by $value.	31028	20	0	0	780	4	0	6
31029	Fighter	Infuriate	Slowing Infuriate	Decreases opponent's Movement Speed by 50% for 5 seconds.	31029	65	0	0	700	4	0	6
31030	Fighter	Infuriate	Energetic Infuriate	Decreases cooldown by $value.	31030	65	0	0	700	6	0	6
31031	Fighter	High Kick	Brutal High Kick	Doubles damage to the knocked-down target.	31031	24	0	0	740	4	0	6
31032	Fighter	Flip Kick	Lingering Flip Kick	Increases effect duration by $value.	31032	40	0	0	825	4	0	6
31033	Fighter	Flip Kick	Aggravating Flip Kick	Increases damage by 50% to targets suspended in air.	31033	44	0	0	805	3	0	6
31034	Fighter	Rampage	Empowered Rampage	Increases skill damage by $value.	31034	20	0	0	950	4	0	6
31035	Fighter	Rampage	Spirited Rampage	Increases MP replenishment by $value per successful hit.	31035	24	0	0	775	3	0	6
31036	Fighter	Rampage	Restorative Rampage	Recovers $value of total HP per successful hit.	31036	28	0	0	800	4	0	6
31037	Fighter	Growing Fury	Pumped Growing Fury	Increases power by 25 during the duration of effect.	31037	36	0	0	815	4	0	6
31038	Fighter	Growing Fury	Energetic Growing Fury	Decreases cooldown by $value.	31038	40	0	0	840	4	0	6
31039	Fighter	Meat Grinder	Energetic Meat Grinder	Decreases cooldown by $value.	31039	28	0	0	825	4	0	6
31040	Fighter	Meat Grinder	Empowered Meat Grinder	Increases skill damage by $value.	31040	32	0	0	800	4	0	6
31041	Fighter	Invigorating Rage	Energetic Invigorating Rage	Decreases cooldown by $value.	31041	46	0	0	805	4	0	6
31042	Fighter	Mounting Rage	Energetic Mounting Rage	Decreases cooldown by $value.	31042	60	0	0	825	4	0	6
31043	Fighter	Quick Dash	Persistent Quick Dash	$prob chance to eliminate cooldown.	31043	20	0	0	750	3	0	6
31044	Fighter	Punch	Empowered Punch	Increases skill damage by $value.	31044		1	31000	820	3	0	6
31045	Fighter	Roundhouse Kick	Energetic Roundhouse Kick	Decreases cooldown by $value.	31045		1	31007	870	3	0	6
31046	Fighter	Divine Wrath	Energetic Divine Wrath	Decreases cooldown by $value.	31046		1	0	840	6	0	6
31047	Fighter	Ground Pounder	Ardent Ground Pounder	Generates an additional 3% Rage per successful hit.	31047		1	31009	800	1	0	6
31048	Fighter	Ground Pounder	Carving Ground Pounder	Doubles the chance to crit.	31048		1	0	950	5	0	6
31049	Fighter	Ground Pounder	Empowered Ground Pounder	Increases skill damage by $value.	31049		1	31010	900	4	0	6
31050	Fighter	Haymaker	Empowered Haymaker	Increases skill damage by $value.	31050		1	31013	900	4	0	6
31051	Fighter	Haymaker	Carving Haymaker	Increases the chance to crit by 2.5 times.	31051		1	31014	950	5	0	6
31052	Fighter	Piledriver	Persistent Piledriver	$prob chance to eliminate cooldown for Roundhouse Kick upon successfully hitting a monster.	31052		1	31018	880	3	0	6
31053	Fighter	Piledriver	Ardent Piledriver	Generates an additional 2% Rage per successful hit.	31053		1	31019	800	1	0	6
31054	Fighter	Jackhammer	Empowered Jackhammer	Increases skill damage by $value.	31054		1	31020	900	3	0	6
31055	Fighter	Jackhammer	Carving Jackhammer	Doubles the chance to crit.	31055		1	31022	950	3	0	6
31056	Fighter	Jackhammer	Ardent Jackhammer	Generates an additional 1% Rage per successful hit.	31056		1	0	830	2	0	6
31057	Fighter	Counterpunch	Energetic Counterpunch	Decreases cooldown by $value.	31057		1	31023	860	3	0	6
31058	Fighter	Infuriate	Slowing Infuriate	Decreases opponent's Movement Speed by 50% for 5 seconds.	31058		1	31029	700	3	0	6
31059	Fighter	Piledriver	Empowered Piledriver	Increases skill damage by $value.	31059		1	31017	900	3	0	6
31060	Fighter	Counter	Empowered Counter	Increases skill damage by $value.	31060		1	31003	870	3	0	6
31061	Fighter	Counterpunch	Empowered Counterpunch	Increases skill damage by $value.	31061		1	31024	870	3	0	6
31062	Fighter	Rampage	Empowered Rampage	Increases skill damage by $value.	31062		1	31034	950	3	0	6
31063	Fighter	Rampage	Restorative Rampage	Recovers $value of total HP per successful hit.	31063		1	31036	800	3	0	6
31064	Fighter	Meat Grinder	Empowered Meat Grinder	Increases skill damage by $value.	31064		1	31040	800	4	0	6
31065	Fighter	Quick Dash	Persistent Quick Dash	$prob chance to eliminate cooldown.	31065		1	31043	750	3	0	6
31066	Fighter	Counter	Carving Counter	Doubles the chance to crit.	31066		2	0	850	3	0	6
31067	Fighter	Roundhouse Kick	Powerlinked Roundhouse Kick	Increases all skill damage by 15% for 3 seconds after a successful hit.	31067		2	31005	880	2	0	6
31068	Fighter	Ground Pounder	Carving Ground Pounder	Triples the chance to crit.	31068		2	31048	1000	4	0	6
31069	Fighter	Haymaker	Carving Haymaker	Triples the chance to crit.	31069		2	31014	1000	4	0	6
31070	Fighter	High Kick	Brutal High Kick	Triples damage to the knocked-down target.	31070		2	31031	795	3	0	6
