equipmentId	balance	countOfSlot	def	impact	maxAtk	minAtk	passivityLinkG	part
211132400	34854	4	125768	0	0	0	191980	BODY
211132450	35029	4	129352	0	0	0	191980	BODY
211133400	35203	4	132936	0	0	0	191980	BODY
211133450	35378	4	136725	0	0	0	191980	BODY
211134400	35555	4	140514	0	0	0	191980	BODY
211134450	35733	4	144519	0	0	0	191980	BODY
211135400	35910	4	148524	0	0	0	191980	BODY
211135450	36090	4	152756	0	0	0	191980	BODY
211136400	36269	4	156989	0	0	0	191980	BODY
211136450	36450	4	161463	0	0	0	191980	BODY
211137400	36632	4	165937	0	0	0	191980	BODY
211137450	36815	4	170667	0	0	0	191980	BODY
211138400	36998	4	175395	0	0	0	191980	BODY
211138450	37183	4	180394	0	0	0	191980	BODY
211139400	37368	4	185393	0	0	0	191980	BODY
211139450	37554	4	190678	0	0	0	191980	BODY
211140400	37741	4	195961	0	0	0	191980	BODY
211140450	37930	4	201546	0	0	0	191980	BODY
211141400	38118	4	207131	0	0	0	191980	BODY
211141450	38309	4	213034	0	0	0	191980	BODY
211142400	38499	4	218937	0	0	0	191980	BODY
211142450	38692	4	225176	0	0	0	191980	BODY
211143400	38884	4	231416	0	0	0	191980	BODY
211143450	39078	4	238011	0	0	0	191980	BODY
211144400	39273	4	244607	0	0	0	191980	BODY
211144450	39470	4	251579	0	0	0	191980	BODY
211145400	39666	4	258550	0	0	0	191980	BODY
211145450	39864	4	265919	0	0	0	191980	BODY
211146400	40062	4	273287	0	0	0	191980	BODY
211146450	40263	4	281075	0	0	0	191980	BODY
211147400	40463	4	288864	0	0	0	191980	BODY
211147450	40666	4	297097	0	0	0	191980	BODY
211148400	40868	4	305330	0	0	0	191980	BODY
211148450	41072	4	314032	0	0	0	191980	BODY
211149400	41276	4	322733	0	0	0	191980	BODY
211149450	41482	4	331931	0	0	0	191980	BODY
211150400	41689	4	341129	0	0	0	191980	BODY
212100400	19012	0	14824	0	0	0		HAND
212100450	19107	0	15854	0	0	0		HAND
212101400	19202	0	16916	0	0	0		HAND
212101450	19298	0	17398	0	0	0		HAND
212102400	19394	0	17881	0	0	0		HAND
212102450	19491	0	18391	0	0	0		HAND
212103400	19588	0	18900	0	0	0		HAND
212103450	19686	0	19439	0	0	0		HAND
212104400	19784	0	19977	0	0	0		HAND
212104450	19882	0	20546	0	0	0		HAND
212105400	19981	0	21116	0	0	0		HAND
212105450	20082	0	21718	0	0	0		HAND
212106400	20181	0	22319	0	0	0		HAND
212106450	20282	0	22955	0	0	0		HAND
212107400	20383	0	23592	0	0	0		HAND
212107450	20485	0	24265	0	0	0		HAND
212108400	20587	0	24937	0	0	0		HAND
212108450	20690	0	25648	0	0	0		HAND
212109400	20793	0	26357	0	0	0		HAND
212109450	20897	0	27109	0	0	0		HAND
212110400	21001	0	27860	0	0	0		HAND
212110450	21106	0	28654	0	0	0		HAND
212111400	21211	0	29448	0	0	0		HAND
212111450	21317	0	30287	0	0	0		HAND
212112400	21423	0	31126	0	0	0		HAND
212112450	21530	0	32014	0	0	0		HAND
212113400	21637	0	32901	0	0	0		HAND
212113450	21746	0	33838	0	0	0		HAND
212114400	21854	0	34776	0	0	0		HAND
212114450	21963	0	35767	0	0	0		HAND
212115400	22072	0	36758	0	0	0		HAND
212115450	22182	0	37806	0	0	0		HAND
212116400	22292	0	38854	0	0	0		HAND
212116450	22403	0	39960	0	0	0		HAND
212117400	22515	0	41068	0	0	0		HAND
212117450	22628	0	42239	0	0	0		HAND
212118400	22741	0	43409	0	0	0		HAND
212118450	22854	0	44647	0	0	0		HAND
212119400	22968	0	45884	0	0	0		HAND
212119450	23083	0	47192	0	0	0		HAND
212120400	23198	0	48498	0	0	0		HAND
212120450	23314	0	49881	0	0	0		HAND
212121400	23430	0	51263	0	0	0		HAND
212121450	23547	0	52724	0	0	0		HAND
212122400	23664	0	54185	0	0	0		HAND
212122450	23782	0	55729	0	0	0		HAND
212123400	23901	0	57274	0	0	0		HAND
212123450	24020	0	58906	0	0	0		HAND
212124400	24140	0	60539	0	0	0		HAND
212124450	24261	0	62264	0	0	0		HAND
212125400	24381	0	63989	0	0	0		HAND
212125450	24503	0	65813	0	0	0		HAND
212126400	24625	0	67637	0	0	0		HAND
212126450	24749	0	69564	0	0	0		HAND
212127400	24872	0	71492	0	0	0		HAND
212127450	24996	0	73529	0	0	0		HAND
212128400	25120	0	75567	0	0	0		HAND
212128450	25246	0	77721	0	0	0		HAND
212129400	25371	0	79874	0	0	0		HAND
212129450	25498	0	82150	0	0	0		HAND
212130400	25625	0	84427	0	0	0		HAND
212130450	25754	0	86833	0	0	0		HAND
212131400	25882	0	89239	0	0	0		HAND
212131450	26011	0	91783	0	0	0		HAND
212132400	26140	0	94326	0	0	0		HAND
212132450	26272	0	97014	0	0	0		HAND
212133400	26402	0	99702	0	0	0		HAND
212133450	26534	0	102544	0	0	0		HAND
212134400	26666	0	105386	0	0	0		HAND
212134450	26799	0	108390	0	0	0		HAND
212135400	26933	0	111393	0	0	0		HAND
212135450	27067	0	114567	0	0	0		HAND
212136400	27202	0	117742	0	0	0		HAND
212136450	27338	0	121098	0	0	0		HAND
212137400	27474	0	124453	0	0	0		HAND
212137450	27611	0	127999	0	0	0		HAND
212138400	27748	0	131546	0	0	0		HAND
212138450	27887	0	135295	0	0	0		HAND
212139400	28026	0	139045	0	0	0		HAND
212139450	28166	0	143008	0	0	0		HAND
212140400	28306	0	146971	0	0	0		HAND
212140450	28447	0	151159	0	0	0		HAND
212141400	28589	0	155348	0	0	0		HAND
212141450	28731	0	159776	0	0	0		HAND
212142400	28874	0	164202	0	0	0		HAND
212142450	29019	0	168883	0	0	0		HAND
212143400	29163	0	173562	0	0	0		HAND
212143450	29309	0	178509	0	0	0		HAND
212144400	29455	0	183455	0	0	0		HAND
212144450	29603	0	188683	0	0	0		HAND
212145400	29750	0	193913	0	0	0		HAND
212145450	29898	0	199439	0	0	0		HAND
212146400	30047	0	204965	0	0	0		HAND
212146450	30197	0	210806	0	0	0		HAND
212147400	30348	0	216648	0	0	0		HAND
212147450	30499	0	222823	0	0	0		HAND
212148400	30651	0	228998	0	0	0		HAND
212148450	30804	0	235524	0	0	0		HAND
212149400	30957	0	242050	0	0	0		HAND
212149450	31112	0	248949	0	0	0		HAND
212150400	31267	0	255847	0	0	0		HAND
213100400	19012	0	14824	0	0	0	220303	FEET
213100450	19107	0	15854	0	0	0	220303	FEET
213101400	19202	0	16916	0	0	0	220303	FEET
213101450	19298	0	17398	0	0	0	220303	FEET
213102400	19394	0	17881	0	0	0		FEET
213102450	19491	0	18391	0	0	0	220303	FEET
213103400	19588	0	18900	0	0	0	220303	FEET
213103450	19686	0	19439	0	0	0	220303	FEET
213104400	19784	0	19977	0	0	0	220303	FEET
213104450	19882	0	20546	0	0	0	220303	FEET
213105400	19981	0	21116	0	0	0	220303	FEET
213105450	20082	0	21718	0	0	0	220303	FEET
213106400	20181	0	22319	0	0	0	220303	FEET
213106450	20282	0	22955	0	0	0	220303	FEET
213107400	20383	0	23592	0	0	0	220303	FEET
213107450	20485	0	24265	0	0	0	220303	FEET
213108400	20587	0	24937	0	0	0	220303	FEET
213108450	20690	0	25648	0	0	0	220303	FEET
213109400	20793	0	26357	0	0	0	220303	FEET
213109450	20897	0	27109	0	0	0	220303	FEET
213110400	21001	0	27860	0	0	0	220303	FEET
213110450	21106	0	28654	0	0	0	220303	FEET
213111400	21211	0	29448	0	0	0	220303	FEET
213111450	21317	0	30287	0	0	0	220303	FEET
213112400	21423	0	31126	0	0	0	220303	FEET
213112450	21530	0	32014	0	0	0	220303	FEET
213113400	21637	0	32901	0	0	0	220303	FEET
213113450	21746	0	33838	0	0	0	220303	FEET
213114400	21854	0	34776	0	0	0	220303	FEET
213114450	21963	0	35767	0	0	0	220303	FEET
213115400	22072	0	36758	0	0	0	220303	FEET
213115450	22182	0	37806	0	0	0	220303	FEET
213116400	22292	0	38854	0	0	0	220303	FEET
213116450	22403	0	39960	0	0	0	220303	FEET
213117400	22515	0	41068	0	0	0	220303	FEET
213117450	22628	0	42239	0	0	0	220303	FEET
213118400	22741	0	43409	0	0	0	220303	FEET
213118450	22854	0	44647	0	0	0	220303	FEET
213119400	22968	0	45884	0	0	0	220303	FEET
213119450	23083	0	47192	0	0	0	220303	FEET
213120400	23198	0	48498	0	0	0	220303	FEET
213120450	23314	0	49881	0	0	0	220303	FEET
213121400	23430	0	51263	0	0	0	220303	FEET
213121450	23547	0	52724	0	0	0	220303	FEET
213122400	23664	0	54185	0	0	0	220303	FEET
213122450	23782	0	55729	0	0	0	220303	FEET
213123400	23901	0	57274	0	0	0	220303	FEET
213123450	24020	0	58906	0	0	0	220303	FEET
213124400	24140	0	60539	0	0	0	220303	FEET
213124450	24261	0	62264	0	0	0	220303	FEET
213125400	24381	0	63989	0	0	0	220303	FEET
213125450	24503	0	65813	0	0	0	220303	FEET
213126400	24625	0	67637	0	0	0	220303	FEET
213126450	24749	0	69564	0	0	0	220303	FEET
213127400	24872	0	71492	0	0	0	220303	FEET
213127450	24996	0	73529	0	0	0	220303	FEET
213128400	25120	0	75567	0	0	0	220303	FEET
213128450	25246	0	77721	0	0	0	220303	FEET
213129400	25371	0	79874	0	0	0	220303	FEET
213129450	25498	0	82150	0	0	0	220303	FEET
213130400	25625	0	84427	0	0	0	220303	FEET
213130450	25754	0	86833	0	0	0	220303	FEET
213131400	25882	0	89239	0	0	0	220303	FEET
213131450	26011	0	91783	0	0	0	220303	FEET
213132400	26140	0	94326	0	0	0	220303	FEET
213132450	26272	0	97014	0	0	0	220303	FEET
213133400	26402	0	99702	0	0	0	220303	FEET
213133450	26534	0	102544	0	0	0	220303	FEET
213134400	26666	0	105386	0	0	0	220303	FEET
213134450	26799	0	108390	0	0	0	220303	FEET
213135400	26933	0	111393	0	0	0	220303	FEET
213135450	27067	0	114567	0	0	0	220303	FEET
213136400	27202	0	117742	0	0	0	220303	FEET
213136450	27338	0	121098	0	0	0	220303	FEET
213137400	27474	0	124453	0	0	0	220303	FEET
213137450	27611	0	127999	0	0	0	220303	FEET
213138400	27748	0	131546	0	0	0	220303	FEET
213138450	27887	0	135295	0	0	0	220303	FEET
213139400	28026	0	139045	0	0	0	220303	FEET
213139450	28166	0	143008	0	0	0	220303	FEET
213140400	28306	0	146971	0	0	0	220303	FEET
213140450	28447	0	151159	0	0	0	220303	FEET
213141400	28589	0	155348	0	0	0	220303	FEET
213141450	28731	0	159776	0	0	0	220303	FEET
213142400	28874	0	164202	0	0	0	220303	FEET
213142450	29019	0	168883	0	0	0	220303	FEET
213143400	29163	0	173562	0	0	0	220303	FEET
213143450	29309	0	178509	0	0	0	220303	FEET
213144400	29455	0	183455	0	0	0	220303	FEET
213144450	29603	0	188683	0	0	0	220303	FEET
213145400	29750	0	193913	0	0	0	220303	FEET
213145450	29898	0	199439	0	0	0	220303	FEET
213146400	30047	0	204965	0	0	0	220303	FEET
213146450	30197	0	210806	0	0	0	220303	FEET
213147400	30348	0	216648	0	0	0	220303	FEET
213147450	30499	0	222823	0	0	0	220303	FEET
213148400	30651	0	228998	0	0	0	220303	FEET
213148450	30804	0	235524	0	0	0	220303	FEET
213149400	30957	0	242050	0	0	0	220303	FEET
213149450	31112	0	248949	0	0	0	220303	FEET
213150400	31267	0	255847	0	0	0	220303	FEET
221100400	22043	4	10643	0	0	0	192380	BODY
221100450	22153	4	11382	0	0	0	192380	BODY
221101400	22263	4	12145	0	0	0	192380	BODY
221101450	22375	4	12491	0	0	0	192380	BODY
221102400	22486	4	12837	0	0	0	192380	BODY
221102450	22598	4	13203	0	0	0	192380	BODY
221103400	22711	4	13569	0	0	0	192380	BODY
221103450	22825	4	13956	0	0	0	192380	BODY
221104400	22938	4	14343	0	0	0	192380	BODY
221104450	23052	4	14751	0	0	0	192380	BODY
221105400	23167	4	15160	0	0	0	192380	BODY
221105450	23283	4	15591	0	0	0	192380	BODY
221106400	23398	4	16024	0	0	0	192380	BODY
221106450	23515	4	16481	0	0	0	192380	BODY
221107400	23632	4	16938	0	0	0	192380	BODY
221107450	23751	4	17420	0	0	0	192380	BODY
221108400	23869	4	17903	0	0	0	192380	BODY
221108450	23988	4	18414	0	0	0	192380	BODY
221109400	24108	4	18923	0	0	0	192380	BODY
221109450	24229	4	19463	0	0	0	192380	BODY
221110400	24349	4	20002	0	0	0	192380	BODY
221110450	24471	4	20572	0	0	0	192380	BODY
221111400	24592	4	21142	0	0	0	192380	BODY
221111450	24716	4	21745	0	0	0	192380	BODY
221112400	24838	4	22347	0	0	0	192380	BODY
221112450	24963	4	22984	0	0	0	192380	BODY
221113400	25087	4	23621	0	0	0	192380	BODY
221113450	25213	4	24295	0	0	0	192380	BODY
221114400	25337	4	24967	0	0	0	192380	BODY
221114450	25464	4	25679	0	0	0	192380	BODY
221115400	25591	4	26391	0	0	0	192380	BODY
221115450	25719	4	27143	0	0	0	192380	BODY
221116400	25846	4	27895	0	0	0	192380	BODY
221116450	25975	4	28690	0	0	0	192380	BODY
221117400	26105	4	29485	0	0	0	192380	BODY
221117450	26235	4	30326	0	0	0	192380	BODY
221118400	26366	4	31166	0	0	0	192380	BODY
221118450	26497	4	32054	0	0	0	192380	BODY
221119400	26629	4	32942	0	0	0	192380	BODY
221119450	26763	4	33880	0	0	0	192380	BODY
221120400	26896	4	34819	0	0	0	192380	BODY
221120450	27031	4	35812	0	0	0	192380	BODY
221121400	27165	4	36804	0	0	0	192380	BODY
221121450	27301	4	37854	0	0	0	192380	BODY
221122400	27437	4	38902	0	0	0	192380	BODY
221122450	27573	4	40011	0	0	0	192380	BODY
221123400	27711	4	41120	0	0	0	192380	BODY
221123450	27850	4	42292	0	0	0	192380	BODY
221124400	27988	4	43464	0	0	0	192380	BODY
221124450	28128	4	44703	0	0	0	192380	BODY
221125400	28268	4	45940	0	0	0	192380	BODY
221125450	28409	4	47250	0	0	0	192380	BODY
221126400	28551	4	48560	0	0	0	192380	BODY
221126450	28694	4	49944	0	0	0	192380	BODY
221127400	28837	4	51327	0	0	0	192380	BODY
221127450	28981	4	52790	0	0	0	192380	BODY
221128400	29125	4	54253	0	0	0	192380	BODY
221128450	29271	4	55799	0	0	0	192380	BODY
221129400	29416	4	57345	0	0	0	192380	BODY
221129450	29563	4	58980	0	0	0	192380	BODY
221130400	29711	4	60614	0	0	0	192380	BODY
221130450	29860	4	62342	0	0	0	192380	BODY
221131400	30008	4	64070	0	0	0	192380	BODY
221131450	30157	4	65895	0	0	0	192380	BODY
221132400	30308	4	67722	0	0	0	192380	BODY
221132450	30460	4	69652	0	0	0	192380	BODY
221133400	30611	4	71581	0	0	0	192380	BODY
221133450	30764	4	73621	0	0	0	192380	BODY
221134400	30917	4	75662	0	0	0	192380	BODY
221134450	31072	4	77818	0	0	0	192380	BODY
221135400	31226	4	79975	0	0	0	192380	BODY
221135450	31382	4	82254	0	0	0	192380	BODY
221136400	31538	4	84532	0	0	0	192380	BODY
221136450	31696	4	86942	0	0	0	192380	BODY
221137400	31854	4	89351	0	0	0	192380	BODY
221137450	32013	4	91897	0	0	0	192380	BODY
221138400	32172	4	94443	0	0	0	192380	BODY
221138450	32333	4	97135	0	0	0	192380	BODY
221139400	32494	4	99827	0	0	0	192380	BODY
221139450	32656	4	102673	0	0	0	192380	BODY
221140400	32818	4	105518	0	0	0	192380	BODY
221140450	32982	4	108525	0	0	0	192380	BODY
221141400	33146	4	111532	0	0	0	192380	BODY
221141450	33312	4	114711	0	0	0	192380	BODY
221142400	33477	4	117889	0	0	0	192380	BODY
221142450	33645	4	121249	0	0	0	192380	BODY
221143400	33812	4	124609	0	0	0	192380	BODY
221143450	33981	4	128160	0	0	0	192380	BODY
221144400	34151	4	131711	0	0	0	192380	BODY
221144450	34322	4	135465	0	0	0	192380	BODY
221145400	34492	4	139220	0	0	0	192380	BODY
221145450	34664	4	143186	0	0	0	192380	BODY
221146400	34837	4	147154	0	0	0	192380	BODY
221146450	35011	4	151347	0	0	0	192380	BODY
221147400	35186	4	155542	0	0	0	192380	BODY
221147450	35362	4	159975	0	0	0	192380	BODY
221148400	35537	4	164409	0	0	0	192380	BODY
221148450	35715	4	169094	0	0	0	192380	BODY
221149400	35892	4	173779	0	0	0	192380	BODY
221149450	36072	4	178732	0	0	0	192380	BODY
221150400	36251	4	183685	0	0	0	192380	BODY
222100400	16532	0	7982	0	0	0		HAND
222100450	16615	0	8537	0	0	0		HAND
222101400	16697	0	9108	0	0	0		HAND
222101450	16781	0	9368	0	0	0		HAND
222102400	16865	0	9628	0	0	0		HAND
222102450	16949	0	9903	0	0	0		HAND
222103400	17033	0	10177	0	0	0		HAND
222103450	17118	0	10467	0	0	0		HAND
222104400	17203	0	10757	0	0	0		HAND
222104450	17289	0	11063	0	0	0		HAND
222105400	17375	0	11370	0	0	0		HAND
222105450	17462	0	11694	0	0	0		HAND
222106400	17549	0	12018	0	0	0		HAND
222106450	17637	0	12361	0	0	0		HAND
222107400	17724	0	12703	0	0	0		HAND
222107450	17813	0	13066	0	0	0		HAND
222108400	17902	0	13428	0	0	0		HAND
222108450	17991	0	13810	0	0	0		HAND
222109400	18081	0	14192	0	0	0		HAND
222109450	18171	0	14598	0	0	0		HAND
222110400	18262	0	15002	0	0	0		HAND
222110450	18353	0	15429	0	0	0		HAND
222111400	18444	0	15856	0	0	0		HAND
222111450	18537	0	16308	0	0	0		HAND
222112400	18629	0	16760	0	0	0		HAND
222112450	18722	0	17238	0	0	0		HAND
222113400	18815	0	17716	0	0	0		HAND
222113450	18909	0	18221	0	0	0		HAND
222114400	19003	0	18725	0	0	0		HAND
222114450	19098	0	19260	0	0	0		HAND
222115400	19193	0	19793	0	0	0		HAND
222115450	19289	0	20358	0	0	0		HAND
222116400	19385	0	20921	0	0	0		HAND
222116450	19481	0	21517	0	0	0		HAND
222117400	19579	0	22113	0	0	0		HAND
222117450	19677	0	22744	0	0	0		HAND
222118400	19774	0	23375	0	0	0		HAND
222118450	19873	0	24041	0	0	0		HAND
222119400	19972	0	24707	0	0	0		HAND
222119450	20072	0	25410	0	0	0		HAND
222120400	20172	0	26114	0	0	0		HAND
222120450	20273	0	26859	0	0	0		HAND
222121400	20374	0	27603	0	0	0		HAND
222121450	20476	0	28390	0	0	0		HAND
222122400	20577	0	29177	0	0	0		HAND
222122450	20680	0	30009	0	0	0		HAND
222123400	20783	0	30840	0	0	0		HAND
222123450	20887	0	31719	0	0	0		HAND
222124400	20991	0	32598	0	0	0		HAND
222124450	21096	0	33527	0	0	0		HAND
222125400	21201	0	34455	0	0	0		HAND
222125450	21307	0	35438	0	0	0		HAND
222126400	21413	0	36420	0	0	0		HAND
222126450	21521	0	37458	0	0	0		HAND
222127400	21628	0	38496	0	0	0		HAND
222127450	21736	0	39593	0	0	0		HAND
222128400	21844	0	40690	0	0	0		HAND
222128450	21953	0	41849	0	0	0		HAND
222129400	22062	0	43009	0	0	0		HAND
222129450	22173	0	44235	0	0	0		HAND
222130400	22283	0	45461	0	0	0		HAND
222130450	22395	0	46756	0	0	0		HAND
222131400	22506	0	48052	0	0	0		HAND
222131450	22618	0	49422	0	0	0		HAND
222132400	22731	0	50791	0	0	0		HAND
222132450	22845	0	52239	0	0	0		HAND
222133400	22958	0	53686	0	0	0		HAND
222133450	23073	0	55216	0	0	0		HAND
222134400	23188	0	56746	0	0	0		HAND
222134450	23304	0	58363	0	0	0		HAND
222135400	23420	0	59981	0	0	0		HAND
222135450	23537	0	61690	0	0	0		HAND
222136400	23654	0	63399	0	0	0		HAND
222136450	23772	0	65207	0	0	0		HAND
222137400	23890	0	67013	0	0	0		HAND
222137450	24010	0	68923	0	0	0		HAND
222138400	24129	0	70833	0	0	0		HAND
222138450	24250	0	72851	0	0	0		HAND
222139400	24370	0	74870	0	0	0		HAND
222139450	24492	0	77004	0	0	0		HAND
222140400	24614	0	79138	0	0	0		HAND
222140450	24737	0	81393	0	0	0		HAND
222141400	24860	0	83649	0	0	0		HAND
222141450	24984	0	86032	0	0	0		HAND
222142400	25108	0	88417	0	0	0		HAND
222142450	25234	0	90937	0	0	0		HAND
222143400	25359	0	93457	0	0	0		HAND
222143450	25486	0	96120	0	0	0		HAND
222144400	25613	0	98783	0	0	0		HAND
222144450	25741	0	101599	0	0	0		HAND
222145400	25869	0	104415	0	0	0		HAND
222145450	25998	0	107391	0	0	0		HAND
222146400	26128	0	110366	0	0	0		HAND
222146450	26258	0	113511	0	0	0		HAND
222147400	26389	0	116657	0	0	0		HAND
222147450	26521	0	119982	0	0	0		HAND
222148400	26653	0	123307	0	0	0		HAND
222148450	26786	0	126821	0	0	0		HAND
222149400	26919	0	130335	0	0	0		HAND
222149450	27054	0	134049	0	0	0		HAND
222150400	27189	0	137764	0	0	0		HAND
223100400	16532	0	7982	0	0	0	220303	FEET
223100450	16615	0	8537	0	0	0	220303	FEET
223101400	16697	0	9108	0	0	0	220303	FEET
223101450	16781	0	9368	0	0	0	220303	FEET
223102400	16865	0	9628	0	0	0		FEET
223102450	16949	0	9903	0	0	0	220303	FEET
223103400	17033	0	10177	0	0	0	220303	FEET
223103450	17118	0	10467	0	0	0	220303	FEET
223104400	17203	0	10757	0	0	0	220303	FEET
223104450	17289	0	11063	0	0	0	220303	FEET
223105400	17375	0	11370	0	0	0	220303	FEET
223105450	17462	0	11694	0	0	0	220303	FEET
223106400	17549	0	12018	0	0	0	220303	FEET
223106450	17637	0	12361	0	0	0	220303	FEET
223107400	17724	0	12703	0	0	0	220303	FEET
223107450	17813	0	13066	0	0	0	220303	FEET
223108400	17902	0	13428	0	0	0	220303	FEET
223108450	17991	0	13810	0	0	0	220303	FEET
223109400	18081	0	14192	0	0	0	220303	FEET
223109450	18171	0	14598	0	0	0	220303	FEET
223110400	18262	0	15002	0	0	0	220303	FEET
223110450	18353	0	15429	0	0	0	220303	FEET
223111400	18444	0	15856	0	0	0	220303	FEET
223111450	18537	0	16308	0	0	0	220303	FEET
223112400	18629	0	16760	0	0	0	220303	FEET
223112450	18722	0	17238	0	0	0	220303	FEET
223113400	18815	0	17716	0	0	0	220303	FEET
223113450	18909	0	18221	0	0	0	220303	FEET
223114400	19003	0	18725	0	0	0	220303	FEET
223114450	19098	0	19260	0	0	0	220303	FEET
223115400	19193	0	19793	0	0	0	220303	FEET
223115450	19289	0	20358	0	0	0	220303	FEET
223116400	19385	0	20921	0	0	0	220303	FEET
223116450	19481	0	21517	0	0	0	220303	FEET
223117400	19579	0	22113	0	0	0	220303	FEET
223117450	19677	0	22744	0	0	0	220303	FEET
223118400	19774	0	23375	0	0	0	220303	FEET
223118450	19873	0	24041	0	0	0	220303	FEET
223119400	19972	0	24707	0	0	0	220303	FEET
223119450	20072	0	25410	0	0	0	220303	FEET
223120400	20172	0	26114	0	0	0	220303	FEET
223120450	20273	0	26859	0	0	0	220303	FEET
223121400	20374	0	27603	0	0	0	220303	FEET
223121450	20476	0	28390	0	0	0	220303	FEET
223122400	20577	0	29177	0	0	0	220303	FEET
223122450	20680	0	30009	0	0	0	220303	FEET
223123400	20783	0	30840	0	0	0	220303	FEET
223123450	20887	0	31719	0	0	0	220303	FEET
223124400	20991	0	32598	0	0	0	220303	FEET
223124450	21096	0	33527	0	0	0	220303	FEET
223125400	21201	0	34455	0	0	0	220303	FEET
223125450	21307	0	35438	0	0	0	220303	FEET
223126400	21413	0	36420	0	0	0	220303	FEET
223126450	21521	0	37458	0	0	0	220303	FEET
223127400	21628	0	38496	0	0	0	220303	FEET
223127450	21736	0	39593	0	0	0	220303	FEET
223128400	21844	0	40690	0	0	0	220303	FEET
223128450	21953	0	41849	0	0	0	220303	FEET
223129400	22062	0	43009	0	0	0	220303	FEET
223129450	22173	0	44235	0	0	0	220303	FEET
223130400	22283	0	45461	0	0	0	220303	FEET
223130450	22395	0	46756	0	0	0	220303	FEET
223131400	22506	0	48052	0	0	0	220303	FEET
223131450	22618	0	49422	0	0	0	220303	FEET
223132400	22731	0	50791	0	0	0	220303	FEET
223132450	22845	0	52239	0	0	0	220303	FEET
223133400	22958	0	53686	0	0	0	220303	FEET
223133450	23073	0	55216	0	0	0	220303	FEET
223134400	23188	0	56746	0	0	0	220303	FEET
223134450	23304	0	58363	0	0	0	220303	FEET
223135400	23420	0	59981	0	0	0	220303	FEET
223135450	23537	0	61690	0	0	0	220303	FEET
223136400	23654	0	63399	0	0	0	220303	FEET
223136450	23772	0	65207	0	0	0	220303	FEET
223137400	23890	0	67013	0	0	0	220303	FEET
223137450	24010	0	68923	0	0	0	220303	FEET
223138400	24129	0	70833	0	0	0	220303	FEET
223138450	24250	0	72851	0	0	0	220303	FEET
223139400	24370	0	74870	0	0	0	220303	FEET
223139450	24492	0	77004	0	0	0	220303	FEET
223140400	24614	0	79138	0	0	0	220303	FEET
223140450	24737	0	81393	0	0	0	220303	FEET
223141400	24860	0	83649	0	0	0	220303	FEET
223141450	24984	0	86032	0	0	0	220303	FEET
223142400	25108	0	88417	0	0	0	220303	FEET
223142450	25234	0	90937	0	0	0	220303	FEET
223143400	25359	0	93457	0	0	0	220303	FEET
223143450	25486	0	96120	0	0	0	220303	FEET
223144400	25613	0	98783	0	0	0	220303	FEET
223144450	25741	0	101599	0	0	0	220303	FEET
223145400	25869	0	104415	0	0	0	220303	FEET
223145450	25998	0	107391	0	0	0	220303	FEET
223146400	26128	0	110366	0	0	0	220303	FEET
223146450	26258	0	113511	0	0	0	220303	FEET
223147400	26389	0	116657	0	0	0	220303	FEET
223147450	26521	0	119982	0	0	0	220303	FEET
223148400	26653	0	123307	0	0	0	220303	FEET
223148450	26786	0	126821	0	0	0	220303	FEET
223149400	26919	0	130335	0	0	0	220303	FEET
223149450	27054	0	134049	0	0	0	220303	FEET
223150400	27189	0	137764	0	0	0	220303	FEET
231100400	18736	4	6082	0	0	0	192780	BODY
231100450	18830	4	6504	0	0	0	192780	BODY
231101400	18924	4	6940	0	0	0	192780	BODY
231101450	19019	4	7137	0	0	0	192780	BODY
231102400	19113	4	7336	0	0	0	192780	BODY
231102450	19209	4	7544	0	0	0	192780	BODY
231103400	19304	4	7754	0	0	0	192780	BODY
231103450	19401	4	7975	0	0	0	192780	BODY
231104400	19497	4	8196	0	0	0	192780	BODY
231104450	19594	4	8429	0	0	0	192780	BODY
231105400	19692	4	8663	0	0	0	192780	BODY
231105450	19791	4	8909	0	0	0	192780	BODY
231106400	19889	4	9156	0	0	0	192780	BODY
231106450	19988	4	9418	0	0	0	192780	BODY
231107400	20088	4	9679	0	0	0	192780	BODY
231107450	20188	4	9955	0	0	0	192780	BODY
231108400	20289	4	10231	0	0	0	192780	BODY
231108450	20390	4	10523	0	0	0	192780	BODY
231109400	20492	4	10813	0	0	0	192780	BODY
231109450	20594	4	11122	0	0	0	192780	BODY
231110400	20697	4	11430	0	0	0	192780	BODY
231110450	20800	4	11755	0	0	0	192780	BODY
231111400	20904	4	12081	0	0	0	192780	BODY
231111450	21008	4	12426	0	0	0	192780	BODY
231112400	21113	4	12770	0	0	0	192780	BODY
231112450	21218	4	13134	0	0	0	192780	BODY
231113400	21324	4	13498	0	0	0	192780	BODY
231113450	21431	4	13882	0	0	0	192780	BODY
231114400	21537	4	14267	0	0	0	192780	BODY
231114450	21644	4	14674	0	0	0	192780	BODY
231115400	21752	4	15080	0	0	0	192780	BODY
231115450	21861	4	15510	0	0	0	192780	BODY
231116400	21969	4	15940	0	0	0	192780	BODY
231116450	22079	4	16394	0	0	0	192780	BODY
231117400	22189	4	16848	0	0	0	192780	BODY
231117450	22300	4	17329	0	0	0	192780	BODY
231118400	22411	4	17809	0	0	0	192780	BODY
231118450	22523	4	18318	0	0	0	192780	BODY
231119400	22635	4	18824	0	0	0	192780	BODY
231119450	22749	4	19360	0	0	0	192780	BODY
