class	skillId	cost	effectRate	effectType
elementalist	80500	1	0.04	4
elementalist	80600	1	0.04	4
elementalist	80700	1	0.04	4
elementalist	80800	1	0.04	4
elementalist	80900	1	0.04	4
elementalist	81000	1	0.04	4
elementalist	81100	1	0.04	4
elementalist	81200	1	0.04	4
elementalist	81300	1	0.04	4
elementalist	81400	1	0.04	4
elementalist	81500	1	0.04	4
elementalist	80130	1	0.04	4
elementalist	80230	1	0.04	4
elementalist	80330	1	0.04	4
elementalist	80430	1	0.04	4
elementalist	80530	1	0.04	4
elementalist	80630	1	0.04	4
elementalist	80730	1	0.04	4
elementalist	80830	1	0.04	4
elementalist	80930	1	0.04	4
elementalist	81030	1	0.04	4
elementalist	81130	1	0.04	4
elementalist	81230	1	0.04	4
elementalist	81330	1	0.04	4
elementalist	81430	1	0.04	4
elementalist	81530	1	0.04	4
soulless	100100	1	0.04	4
soulless	100130	1	0.04	4
soulless	100200	1	0.04	4
soulless	100230	1	0.04	4
soulless	30100	1	0.04	4
soulless	30130	1	0.04	4
soulless	30200	1	0.04	4
soulless	30230	1	0.04	4
soulless	30300	1	0.04	4
soulless	30330	1	0.04	4
soulless	40100	1	0.04	4
soulless	40130	1	0.04	4
soulless	40200	1	0.04	4
soulless	40230	1	0.04	4
soulless	40300	1	0.04	4
soulless	40330	1	0.04	4
soulless	50100	1	0.04	4
soulless	50130	1	0.04	4
soulless	50200	1	0.04	4
soulless	50230	1	0.04	4
soulless	50300	1	0.04	4
soulless	50330	1	0.04	4
soulless	60100	1	0.06	4
soulless	60130	1	0.06	4
soulless	60131	1	0.06	4
soulless	60200	1	0.06	4
soulless	60230	1	0.06	4
soulless	60231	1	0.06	4
soulless	80100	1	0.04	4
soulless	80130	1	0.04	4
soulless	80200	1	0.04	4
soulless	80230	1	0.04	4
soulless	90100	1	0.04	4
soulless	120100	1	0.04	4
soulless	120101	1	0.04	4
soulless	120130	1	0.04	4
soulless	120200	1	0.04	4
soulless	120201	1	0.04	4
soulless	120230	1	0.04	4
soulless	150100	1	0.04	4
soulless	150180	1	0.04	4
soulless	150200	1	0.04	4
soulless	150280	1	0.04	4
soulless	150300	1	0.04	4
soulless	150380	1	0.04	4
engineer	30100	1	0.04	4
engineer	30101	1	0.04	4
engineer	30102	1	0.04	4
engineer	30130	1	0.04	4
engineer	30200	1	0.04	4
engineer	30201	1	0.04	4
engineer	30202	1	0.04	4
engineer	30230	1	0.04	4
engineer	30300	1	0.04	4
engineer	30301	1	0.04	4
engineer	30302	1	0.04	4
engineer	30330	1	0.04	4
engineer	30400	1	0.04	4
engineer	30401	1	0.04	4
engineer	30402	1	0.04	4
engineer	30430	1	0.04	4
engineer	30500	1	0.04	4
engineer	30501	1	0.04	4
engineer	30502	1	0.04	4
engineer	30530	1	0.04	4
engineer	30600	1	0.04	4
engineer	30601	1	0.04	4
engineer	30602	1	0.04	4
engineer	30630	1	0.04	4
engineer	30700	1	0.04	4
engineer	30701	1	0.04	4
engineer	30702	1	0.04	4
engineer	30730	1	0.04	4
engineer	30800	1	0.04	4
engineer	30801	1	0.04	4
engineer	30802	1	0.04	4
engineer	30830	1	0.04	4
engineer	30900	1	0.04	4
engineer	30901	1	0.04	4
engineer	30902	1	0.04	4
engineer	30930	1	0.04	4
engineer	31000	1	0.04	4
engineer	31001	1	0.04	4
engineer	31002	1	0.04	4
engineer	31030	1	0.04	4
engineer	31100	1	0.04	4
engineer	31101	1	0.04	4
engineer	31102	1	0.04	4
engineer	31130	1	0.04	4
engineer	40100	1	0.04	4
engineer	40101	1	0.11	4
engineer	40102	1	0.11	4
engineer	40130	1	0.11	4
engineer	40103	1	0.11	4
engineer	40104	1	0.11	4
engineer	40200	1	0.11	4
engineer	40201	1	0.11	4
engineer	40202	1	0.11	4
engineer	40230	1	0.11	4
engineer	40203	1	0.11	4
engineer	40204	1	0.11	4
engineer	40300	1	0.11	4
engineer	40301	1	0.11	4
engineer	40302	1	0.11	4
engineer	40330	1	0.11	4
engineer	40303	1	0.11	4
engineer	40304	1	0.11	4
engineer	40400	1	0.11	4
engineer	40401	1	0.11	4
engineer	40402	1	0.11	4
engineer	40430	1	0.11	4
engineer	40403	1	0.11	4
engineer	40404	1	0.11	4
engineer	40500	1	0.11	4
engineer	40501	1	0.11	4
engineer	40502	1	0.11	4
engineer	40530	1	0.11	4
engineer	40503	1	0.11	4
engineer	40504	1	0.11	4
engineer	40600	1	0.11	4
engineer	40601	1	0.11	4
engineer	40602	1	0.11	4
engineer	40630	1	0.11	4
engineer	40603	1	0.11	4
engineer	40604	1	0.11	4
engineer	40700	1	0.11	4
engineer	40701	1	0.11	4
engineer	40702	1	0.11	4
engineer	40730	1	0.11	4
engineer	40703	1	0.11	4
engineer	40704	1	0.11	4
engineer	40800	1	0.11	4
engineer	40801	1	0.11	4
engineer	40802	1	0.11	4
engineer	40830	1	0.11	4
engineer	40803	1	0.11	4
engineer	40804	1	0.11	4
engineer	40900	1	0.11	4
engineer	40901	1	0.11	4
engineer	40902	1	0.11	4
engineer	40930	1	0.11	4
engineer	40903	1	0.11	4
engineer	40904	1	0.11	4
engineer	41000	1	0.11	4
engineer	41001	1	0.11	4
engineer	41002	1	0.11	4
engineer	41030	1	0.11	4
engineer	41003	1	0.11	4
engineer	41004	1	0.11	4
engineer	60100	1	0.04	4
engineer	60101	1	0.04	4
engineer	60102	1	0.04	4
engineer	60120	0	0.04	4
engineer	60122	0	0.04	4
engineer	60200	1	0.04	4
engineer	60201	1	0.04	4
engineer	60202	1	0.04	4
engineer	60220	0	0.04	4
engineer	60222	0	0.04	4
engineer	60300	1	0.04	4
engineer	60301	1	0.04	4
engineer	60302	1	0.04	4
engineer	60320	0	0.04	4
engineer	60322	0	0.04	4
engineer	60400	1	0.04	4
engineer	60401	1	0.04	4
engineer	60402	1	0.04	4
engineer	60420	0	0.04	4
engineer	60422	0	0.04	4
engineer	60500	1	0.04	4
engineer	60501	1	0.04	4
engineer	60502	1	0.04	4
engineer	60520	0	0.04	4
engineer	60522	0	0.04	4
engineer	60600	1	0.04	4
engineer	60601	1	0.04	4
engineer	60602	1	0.04	4
engineer	60620	0	0.04	4
engineer	60622	0	0.04	4
engineer	60700	1	0.04	4
engineer	60701	1	0.04	4
engineer	60702	1	0.04	4
engineer	60720	0	0.04	4
engineer	60722	0	0.04	4
engineer	60800	1	0.04	4
engineer	60801	1	0.04	4
engineer	60802	1	0.04	4
engineer	60820	0	0.04	4
engineer	60822	0	0.04	4
engineer	60900	1	0.04	4
engineer	60901	1	0.04	4
engineer	60902	1	0.04	4
engineer	60920	0	0.04	4
engineer	60922	0	0.04	4
engineer	61000	1	0.04	4
engineer	61001	1	0.04	4
engineer	61002	1	0.04	4
engineer	61020	0	0.04	4
engineer	61022	0	0.04	4
engineer	61100	1	0.04	4
engineer	61101	1	0.04	4
engineer	61102	1	0.04	4
engineer	61120	0	0.04	4
engineer	61122	0	0.04	4
engineer	70100	1	0.04	4
engineer	70101	1	0.04	4
engineer	70102	1	0.04	4
engineer	70103	1	0.04	4
engineer	70120	0	0.04	4
engineer	70121	0	0.04	4
engineer	70122	0	0.04	4
engineer	70200	1	0.04	4
engineer	70201	1	0.04	4
engineer	70202	1	0.04	4
engineer	70203	1	0.04	4
engineer	70220	0	0.04	4
engineer	70221	0	0.04	4
engineer	70222	0	0.04	4
engineer	70300	1	0.04	4
engineer	70301	1	0.04	4
engineer	70302	1	0.04	4
engineer	70303	1	0.04	4
engineer	70320	0	0.04	4
engineer	70321	0	0.04	4
engineer	70322	0	0.04	4
engineer	70400	1	0.04	4
engineer	70401	1	0.04	4
engineer	70402	1	0.04	4
engineer	70403	1	0.04	4
engineer	70420	0	0.04	4
engineer	70421	0	0.04	4
engineer	70422	0	0.04	4
engineer	70500	1	0.04	4
engineer	70501	1	0.04	4
engineer	70502	1	0.04	4
engineer	70503	1	0.04	4
engineer	70520	0	0.04	4
engineer	70521	0	0.04	4
engineer	70522	0	0.04	4
engineer	70600	1	0.04	4
engineer	70601	1	0.04	4
engineer	70602	1	0.04	4
engineer	70603	1	0.04	4
engineer	70620	0	0.04	4
engineer	70621	0	0.04	4
engineer	70622	0	0.04	4
engineer	70700	1	0.04	4
engineer	70701	1	0.04	4
engineer	70702	1	0.04	4
engineer	70703	1	0.04	4
engineer	70720	0	0.04	4
engineer	70721	0	0.04	4
engineer	70722	0	0.04	4
engineer	70800	1	0.04	4
engineer	70801	1	0.04	4
engineer	70802	1	0.04	4
engineer	70803	1	0.04	4
engineer	70820	0	0.04	4
engineer	70821	0	0.04	4
engineer	70822	0	0.04	4
engineer	90100	0	0.04	4
engineer	90110	2	0.04	4
engineer	90111	2	0.04	4
engineer	90120	0	0.04	4
engineer	90121	0	0.04	4
engineer	90122	0	0.04	4
engineer	90123	0	0.04	4
engineer	90124	0	0.04	4
engineer	90125	0	0.04	4
engineer	90200	0	0.04	4
engineer	90210	2	0.04	4
engineer	90211	2	0.04	4
engineer	9020	0	0.04	4
engineer	90221	0	0.04	4
engineer	90222	0	0.04	4
engineer	90223	0	0.04	4
engineer	90224	0	0.04	4
engineer	90225	0	0.04	4
engineer	90300	0	0.04	4
engineer	90310	2	0.04	4
engineer	90311	2	0.04	4
engineer	90320	0	0.04	4
engineer	90321	0	0.04	4
engineer	90322	0	0.04	4
engineer	90323	0	0.04	4
engineer	90324	0	0.04	4
engineer	90325	0	0.04	4
engineer	90400	0	0.04	4
engineer	90410	2	0.04	4
engineer	90411	2	0.04	4
engineer	90420	0	0.04	4
engineer	90421	0	0.04	4
engineer	90422	0	0.04	4
engineer	90423	0	0.04	4
engineer	90424	0	0.04	4
engineer	90425	0	0.04	4
engineer	90500	0	0.04	4
engineer	90510	2	0.04	4
engineer	90511	2	0.04	4
engineer	90520	0	0.04	4
engineer	90521	0	0.04	4
engineer	90522	0	0.04	4
engineer	90523	0	0.04	4
engineer	90524	0	0.04	4
engineer	90525	0	0.04	4
engineer	90600	0	0.04	4
engineer	90610	2	0.04	4
engineer	90611	2	0.04	4
engineer	90620	0	0.04	4
engineer	90621	0	0.04	4
engineer	90622	0	0.04	4
engineer	90623	0	0.04	4
engineer	90624	0	0.04	4
engineer	90625	0	0.04	4
engineer	90700	0	0.04	4
engineer	90710	2	0.04	4
engineer	90711	2	0.04	4
engineer	90720	0	0.04	4
engineer	90721	0	0.04	4
engineer	90722	0	0.04	4
engineer	90723	0	0.04	4
engineer	90724	0	0.04	4
engineer	90725	0	0.04	4
engineer	90800	0	0.04	4
engineer	90810	2	0.04	4
engineer	90811	2	0.04	4
engineer	90820	0	0.04	4
engineer	90821	0	0.04	4
engineer	90822	0	0.04	4
engineer	90823	0	0.04	4
engineer	90824	0	0.04	4
engineer	90825	0	0.04	4
engineer	90900	0	0.04	4
engineer	90910	2	0.04	4
engineer	90911	2	0.04	4
engineer	90920	0	0.04	4
engineer	90921	0	0.04	4
engineer	90922	0	0.04	4
engineer	90923	0	0.04	4
engineer	90924	0	0.04	4
engineer	90925	0	0.04	4
engineer	91000	0	0.04	4
engineer	91010	2	0.04	4
engineer	91011	2	0.04	4
engineer	91020	0	0.04	4
engineer	91021	0	0.04	4
engineer	91022	0	0.04	4
engineer	91023	0	0.04	4
engineer	91024	0	0.04	4
engineer	91025	0	0.04	4
engineer	100100	1	0.04	4
engineer	100101	1	0.04	4
engineer	100102	1	0.04	4
engineer	100130	1	0.04	4
engineer	100124	0	0.04	4
engineer	100200	1	0.04	4
engineer	100201	1	0.04	4
engineer	100202	1	0.04	4
engineer	100230	1	0.04	4
engineer	100224	0	0.04	4
engineer	100300	1	0.04	4
engineer	100301	1	0.04	4
engineer	100302	1	0.04	4
engineer	100330	1	0.04	4
engineer	100324	0	0.04	4
engineer	100400	1	0.04	4
engineer	100401	1	0.04	4
engineer	100402	1	0.04	4
engineer	100430	1	0.04	4
engineer	100424	0	0.04	4
engineer	100500	1	0.04	4
engineer	100501	1	0.04	4
engineer	100502	1	0.04	4
engineer	100530	1	0.04	4
engineer	100524	0	0.04	4
engineer	100600	1	0.04	4
engineer	100601	1	0.04	4
engineer	100602	1	0.04	4
engineer	100630	1	0.04	4
engineer	100624	0	0.04	4
engineer	100700	1	0.04	4
engineer	100701	1	0.04	4
engineer	100702	1	0.04	4
engineer	100730	1	0.04	4
engineer	100724	0	0.04	4
engineer	100800	1	0.04	4
engineer	100801	1	0.04	4
engineer	100802	1	0.04	4
engineer	100830	1	0.04	4
engineer	100824	0	0.04	4
engineer	100900	1	0.04	4
engineer	100901	1	0.04	4
engineer	100902	1	0.04	4
engineer	100930	1	0.04	4
engineer	100924	0	0.04	4
engineer	101000	1	0.04	4
engineer	101001	1	0.04	4
engineer	101002	1	0.04	4
engineer	101030	1	0.04	4
engineer	101024	0	0.04	4
engineer	101100	1	0.04	4
engineer	101101	1	0.04	4
engineer	101102	1	0.04	4
engineer	101130	1	0.04	4
engineer	101124	0	0.04	4
fighter	40100	1	0.04	4
fighter	40130	1	0.04	4
fighter	40200	1	0.04	4
fighter	40230	1	0.04	4
fighter	40300	1	0.04	4
fighter	40330	1	0.04	4
fighter	40400	1	0.04	4
fighter	40430	1	0.04	4
fighter	40500	1	0.04	4
fighter	40530	1	0.04	4
fighter	40600	1	0.04	4
fighter	40630	1	0.04	4
fighter	40700	1	0.04	4
fighter	40730	1	0.04	4
fighter	40800	1	0.04	4
fighter	40830	1	0.04	4
fighter	40900	1	0.04	4
fighter	40930	1	0.04	4
fighter	41000	1	0.04	4
fighter	41030	1	0.04	4
fighter	41100	1	0.04	4
fighter	41130	1	0.04	4
fighter	41200	1	0.04	4
fighter	41230	1	0.04	4
fighter	60100	1	0.04	4
fighter	60101	1	0.04	4
fighter	60102	1	0.04	4
fighter	60130	1	0.04	4
fighter	60131	1	0.04	4
fighter	60200	1	0.04	4
fighter	60201	1	0.04	4
fighter	60202	1	0.04	4
fighter	60230	1	0.04	4
fighter	60231	1	0.04	4
fighter	60300	1	0.04	4
fighter	60301	1	0.04	4
fighter	60302	1	0.04	4
fighter	60330	1	0.04	4
fighter	60331	1	0.04	4
fighter	60400	1	0.04	4
fighter	60401	1	0.04	4
fighter	60402	1	0.04	4
fighter	60430	1	0.04	4
fighter	60431	1	0.04	4
fighter	60500	1	0.04	4
fighter	60501	1	0.04	4
fighter	60502	1	0.04	4
fighter	60530	1	0.04	4
fighter	60531	1	0.04	4
fighter	60600	1	0.04	4
fighter	60601	1	0.04	4
fighter	60602	1	0.04	4
fighter	60630	1	0.04	4
fighter	60631	1	0.04	4
fighter	60700	1	0.04	4
fighter	60701	1	0.04	4
fighter	60702	1	0.04	4
fighter	60730	1	0.04	4
fighter	60731	1	0.04	4
fighter	60800	1	0.04	4
fighter	60801	1	0.04	4
fighter	60802	1	0.04	4
fighter	60830	1	0.04	4
fighter	60831	1	0.04	4
fighter	60900	1	0.04	4
fighter	60901	1	0.04	4
fighter	60902	1	0.04	4
fighter	60930	1	0.04	4
fighter	60931	1	0.04	4
fighter	61000	1	0.04	4
fighter	61001	1	0.04	4
fighter	61002	1	0.04	4
fighter	61030	1	0.04	4
fighter	61031	1	0.04	4
fighter	61100	1	0.04	4
fighter	61101	1	0.04	4
fighter	61102	1	0.04	4
fighter	61130	1	0.04	4
fighter	61131	1	0.04	4
fighter	61200	1	0.04	4
fighter	61201	1	0.04	4
fighter	61202	1	0.04	4
fighter	61230	1	0.04	4
fighter	61231	1	0.04	4
fighter	70100	1	0.06	4
fighter	70130	1	0.06	4
fighter	70200	1	0.06	4
fighter	70230	1	0.06	4
fighter	70300	1	0.06	4
fighter	70330	1	0.06	4
fighter	70400	1	0.06	4
fighter	70430	1	0.06	4
fighter	70500	1	0.06	4
fighter	70530	1	0.06	4
fighter	70600	1	0.06	4
fighter	70630	1	0.06	4
fighter	70700	1	0.06	4
fighter	70730	1	0.06	4
fighter	70800	1	0.06	4
fighter	70830	1	0.06	4
fighter	70900	1	0.06	4
fighter	70930	1	0.06	4
fighter	71000	1	0.06	4
fighter	71030	1	0.06	4
fighter	71100	1	0.06	4
fighter	71130	1	0.06	4
fighter	71200	1	0.06	4
fighter	71230	1	0.06	4
fighter	80100	1	0.04	4
fighter	80101	1	0.04	4
fighter	80102	1	0.04	4
fighter	80130	1	0.04	4
fighter	80131	1	0.04	4
fighter	80200	1	0.04	4
fighter	80201	1	0.04	4
fighter	80202	1	0.04	4
fighter	80230	1	0.04	4
fighter	80231	1	0.04	4
fighter	80300	1	0.04	4
fighter	80301	1	0.04	4
fighter	80302	1	0.04	4
fighter	80330	1	0.04	4
fighter	80331	1	0.04	4
fighter	80400	1	0.04	4
fighter	80401	1	0.04	4
fighter	80402	1	0.04	4
fighter	80430	1	0.04	4
fighter	80431	1	0.04	4
fighter	80500	1	0.04	4
fighter	80501	1	0.04	4
fighter	80502	1	0.04	4
fighter	80530	1	0.04	4
fighter	80531	1	0.04	4
fighter	80600	1	0.04	4
fighter	80601	1	0.04	4
fighter	80602	1	0.04	4
fighter	80630	1	0.04	4
fighter	80631	1	0.04	4
fighter	80700	1	0.04	4
fighter	80701	1	0.04	4
fighter	80702	1	0.04	4
fighter	80730	1	0.04	4
fighter	80731	1	0.04	4
fighter	80800	1	0.04	4
fighter	80801	1	0.04	4
fighter	80802	1	0.04	4
fighter	80830	1	0.04	4
fighter	80831	1	0.04	4
fighter	80900	1	0.04	4
fighter	80901	1	0.04	4
fighter	80902	1	0.04	4
fighter	80930	1	0.04	4
fighter	80931	1	0.04	4
fighter	81000	1	0.04	4
fighter	81001	1	0.04	4
fighter	81002	1	0.04	4
fighter	81030	1	0.04	4
fighter	81031	1	0.04	4
fighter	81100	1	0.04	4
fighter	81101	1	0.04	4
fighter	81102	1	0.04	4
fighter	81130	1	0.04	4
fighter	81131	1	0.04	4
fighter	81200	1	0.04	4
fighter	81201	1	0.04	4
fighter	81202	1	0.04	4
fighter	81230	1	0.04	4
fighter	81231	1	0.04	4
fighter	90100	1	0.04	4
fighter	90101	1	0.04	4
fighter	90102	1	0.04	4
fighter	90130	1	0.04	4
fighter	90131	1	0.04	4
fighter	90200	1	0.04	4
fighter	90201	1	0.04	4
fighter	90202	1	0.04	4
fighter	90230	1	0.04	4
fighter	90231	1	0.04	4
fighter	90300	1	0.04	4
fighter	90301	1	0.04	4
fighter	90302	1	0.04	4
fighter	90330	1	0.04	4
fighter	90331	1	0.04	4
fighter	90400	1	0.04	4
fighter	90401	1	0.04	4
fighter	90402	1	0.04	4
fighter	90430	1	0.04	4
fighter	90431	1	0.04	4
fighter	90500	1	0.04	4
fighter	90501	1	0.04	4
fighter	90502	1	0.04	4
fighter	90530	1	0.04	4
fighter	90531	1	0.04	4
fighter	90600	1	0.04	4
fighter	90601	1	0.04	4
fighter	90602	1	0.04	4
fighter	90630	1	0.04	4
fighter	90631	1	0.04	4
fighter	90700	1	0.04	4
fighter	90701	1	0.04	4
fighter	90702	1	0.04	4
fighter	90730	1	0.04	4
fighter	90731	1	0.04	4
fighter	90800	1	0.04	4
fighter	90801	1	0.04	4
fighter	90802	1	0.04	4
fighter	90830	1	0.04	4
fighter	90831	1	0.04	4
fighter	90900	1	0.04	4
fighter	90901	1	0.04	4
fighter	90902	1	0.04	4
fighter	90930	1	0.04	4
fighter	90931	1	0.04	4
fighter	91000	1	0.04	4
fighter	91001	1	0.04	4
fighter	91002	1	0.04	4
fighter	91030	1	0.04	4
fighter	91031	1	0.04	4
fighter	91100	1	0.04	4
fighter	91101	1	0.04	4
fighter	91102	1	0.04	4
fighter	91130	1	0.04	4
fighter	91131	1	0.04	4
fighter	91200	1	0.04	4
fighter	91201	1	0.04	4
fighter	91202	1	0.04	4
fighter	91230	1	0.04	4
fighter	91231	1	0.04	4
fighter	170100	2	0.06	4
fighter	170110	0	0.06	4
fighter	170200	2	0.06	4
fighter	170210	0	0.06	4
fighter	170300	2	0.06	4
fighter	170310	0	0.06	4
fighter	170400	2	0.06	4
fighter	170410	0	0.06	4
fighter	170500	2	0.06	4
fighter	170510	0	0.06	4
fighter	170600	2	0.06	4
fighter	170610	0	0.06	4
fighter	170700	2	0.06	4
fighter	170710	0	0.06	4
fighter	170800	2	0.06	4
fighter	170810	0	0.06	4
fighter	170900	2	0.06	4
fighter	170910	0	0.06	4
fighter	171000	2	0.06	4
fighter	171010	0	0.06	4
fighter	171100	2	0.06	4
fighter	171110	0	0.06	4
fighter	171200	2	0.06	4
fighter	171210	0	0.06	4
assassin	30100	1	0.04	4
assassin	30130	1	0.04	4
assassin	30120	0	0.04	4
assassin	30200	1	0.04	4
assassin	30230	1	0.04	4
assassin	30220	0	0.04	4
assassin	30300	1	0.04	4
assassin	30330	1	0.04	4
assassin	30320	0	0.04	4
assassin	30400	1	0.04	4
assassin	30430	1	0.04	4
assassin	30420	0	0.04	4
assassin	30500	1	0.04	4
assassin	30530	1	0.04	4
assassin	30520	0	0.04	4
assassin	30600	1	0.04	4
assassin	30630	1	0.04	4
assassin	30620	0	0.04	4
assassin	30700	1	0.04	4
assassin	30730	1	0.04	4
assassin	30720	0	0.04	4
assassin	30800	1	0.04	4
assassin	30830	1	0.04	4
assassin	30820	0	0.04	4
assassin	60100	1	0.04	4
assassin	60130	1	0.04	4
assassin	60101	0	0.04	4
assassin	60110	0	0.04	4
assassin	60200	1	0.04	4
assassin	60230	1	0.04	4
assassin	60201	0	0.04	4
assassin	60210	0	0.04	4
assassin	60300	1	0.04	4
assassin	60330	1	0.04	4
assassin	60301	0	0.04	4
assassin	60310	0	0.04	4
assassin	60400	1	0.04	4
assassin	60430	1	0.04	4
assassin	60401	0	0.04	4
assassin	60410	0	0.04	4
assassin	60500	1	0.04	4
assassin	60530	1	0.04	4
assassin	60501	0	0.04	4
assassin	60510	0	0.04	4
assassin	60600	1	0.04	4
assassin	60630	1	0.04	4
assassin	60601	0	0.04	4
assassin	60610	0	0.04	4
assassin	60700	1	0.04	4
assassin	60730	1	0.04	4
assassin	60701	0	0.04	4
assassin	60710	0	0.04	4
assassin	60800	1	0.04	4
assassin	60830	1	0.04	4
assassin	60801	0	0.04	4
assassin	60810	0	0.04	4
assassin	60900	1	0.04	4
assassin	60930	1	0.04	4
assassin	60901	0	0.04	4
assassin	60910	0	0.04	4
assassin	61000	1	0.04	4
assassin	61030	1	0.04	4
assassin	61001	0	0.04	4
assassin	61010	0	0.04	4
assassin	70100	1	0.04	4
assassin	70200	1	0.04	4
assassin	70300	1	0.04	4
assassin	70400	1	0.04	4
assassin	70500	1	0.04	4
assassin	70600	1	0.04	4
assassin	70700	1	0.04	4
assassin	70800	1	0.04	4
assassin	70900	1	0.04	4
assassin	71000	1	0.04	4
assassin	71100	1	0.04	4
assassin	71200	1	0.04	4
assassin	80100	1	0.06	4
assassin	80130	1	0.06	4
assassin	80101	1	0.06	4
assassin	80102	1	0.06	4
assassin	80200	1	0.06	4
assassin	80230	1	0.06	4
assassin	80201	1	0.06	4
assassin	80202	1	0.06	4
assassin	130100	2	0.04	4
assassin	130101	2	0.04	4
assassin	130102	2	0.04	4
assassin	130130	2	0.04	4
assassin	130200	2	0.04	4
assassin	130201	2	0.04	4
assassin	130202	2	0.04	4
assassin	130230	2	0.04	4
assassin	130300	2	0.04	4
assassin	130301	2	0.04	4
assassin	130302	2	0.04	4
assassin	130330	2	0.04	4
assassin	130400	2	0.04	4
assassin	130401	2	0.04	4
assassin	130402	2	0.04	4
assassin	130430	2	0.04	4
assassin	130500	2	0.04	4
assassin	130501	2	0.04	4
assassin	130502	2	0.04	4
assassin	130530	2	0.04	4
assassin	130600	2	0.04	4
assassin	130601	2	0.04	4
assassin	130602	2	0.04	4
assassin	130630	2	0.04	4
assassin	130700	2	0.04	4
assassin	130701	2	0.04	4
assassin	130702	2	0.04	4
assassin	130730	2	0.04	4
assassin	130800	2	0.04	4
assassin	130801	2	0.04	4
assassin	130802	2	0.04	4
assassin	130830	2	0.04	4
assassin	130900	2	0.04	4
assassin	130901	2	0.04	4
assassin	130902	2	0.04	4
assassin	130930	2	0.04	4
assassin	131000	2	0.04	4
assassin	131001	2	0.04	4
assassin	131002	2	0.04	4
assassin	131030	2	0.04	4
assassin	140100	1	0.05	4
assassin	140101	1	0.05	4
assassin	140102	1	0.05	4
assassin	140130	1	0.05	4
assassin	140200	1	0.05	4
assassin	140201	1	0.05	4
assassin	140202	1	0.05	4
assassin	140230	1	0.05	4
assassin	140300	1	0.05	4
assassin	140301	1	0.05	4
assassin	140302	1	0.05	4
assassin	140330	1	0.05	4
assassin	140400	1	0.05	4
assassin	140401	1	0.05	4
assassin	140402	1	0.05	4
assassin	140430	1	0.05	4
assassin	140500	1	0.05	4
assassin	140501	1	0.05	4
assassin	140502	1	0.05	4
assassin	140530	1	0.05	4
assassin	140600	1	0.05	4
assassin	140601	1	0.05	4
assassin	140602	1	0.05	4
assassin	140630	1	0.05	4
assassin	140700	1	0.05	4
assassin	140701	1	0.05	4
assassin	140702	1	0.05	4
assassin	140730	1	0.05	4
assassin	140800	1	0.05	4
assassin	140801	1	0.05	4
assassin	140802	1	0.05	4
assassin	140830	1	0.05	4
assassin	140900	1	0.05	4
assassin	140901	1	0.05	4
assassin	140902	1	0.05	4
assassin	140930	1	0.05	4
assassin	141000	1	0.05	4
assassin	141001	1	0.05	4
assassin	141002	1	0.05	4
assassin	141030	1	0.05	4
assassin	141100	1	0.05	4
assassin	141101	1	0.05	4
assassin	141102	1	0.05	4
assassin	141130	1	0.05	4
lancer	40100	1	0.4	6
lancer	40200	1	0.4	6
lancer	40300	1	0.4	6
lancer	40400	1	0.4	6
lancer	40500	1	0.4	6
lancer	40600	1	0.4	6
lancer	40700	1	0.4	6
lancer	40800	1	0.4	6
lancer	40900	1	0.4	6
lancer	41000	1	0.4	6
lancer	41100	1	0.4	6
lancer	41200	1	0.4	6
lancer	41300	1	0.4	6
lancer	30100	1	0.04	4
lancer	30200	1	0.04	4
lancer	30300	1	0.04	4
lancer	30400	1	0.04	4
lancer	30500	1	0.04	4
lancer	30600	1	0.04	4
lancer	30700	1	0.04	4
lancer	30800	1	0.04	4
lancer	30900	1	0.04	4
lancer	31000	1	0.04	4
lancer	31100	1	0.04	4
lancer	31200	1	0.04	4
lancer	31300	1	0.04	4
lancer	31400	1	0.04	4
lancer	31500	1	0.04	4
lancer	30130	1	0.04	4
lancer	30230	1	0.04	4
lancer	30330	1	0.04	4
lancer	30430	1	0.04	4
lancer	30530	1	0.04	4
lancer	30630	1	0.04	4
lancer	30730	1	0.04	4
lancer	30830	1	0.04	4
lancer	30930	1	0.04	4
lancer	31030	1	0.04	4
lancer	31130	1	0.04	4
lancer	31230	1	0.04	4
lancer	31330	1	0.04	4
lancer	31430	1	0.04	4
lancer	31530	1	0.04	4
lancer	50100	1	0.04	4
lancer	50200	1	0.04	4
lancer	50300	1	0.04	4
lancer	50400	1	0.04	4
lancer	50500	1	0.04	4
lancer	50600	1	0.04	4
lancer	50700	1	0.04	4
lancer	50800	1	0.04	4
lancer	50900	1	0.04	4
lancer	51000	1	0.04	4
lancer	51100	1	0.04	4
lancer	210100	1	0.04	4
lancer	210200	1	0.04	4
lancer	210300	1	0.04	4
lancer	210400	1	0.04	4
lancer	130100	1	0.04	4
lancer	130130	1	0.04	4
lancer	130200	1	0.04	4
lancer	130230	1	0.04	4
lancer	130300	1	0.04	4
lancer	130330	1	0.04	4
lancer	130400	1	0.04	4
lancer	130430	1	0.04	4
lancer	130500	1	0.04	4
lancer	130530	1	0.04	4
lancer	130600	1	0.04	4
lancer	130630	1	0.04	4
lancer	130700	1	0.04	4
lancer	130730	1	0.04	4
lancer	130800	1	0.04	4
lancer	130830	1	0.04	4
lancer	130900	1	0.04	4
lancer	130930	1	0.04	4
lancer	131000	1	0.04	4
lancer	131030	1	0.04	4
lancer	131100	1	0.04	4
